MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
1084696.3804866606,70823.26160883054,55539.41164206989,50017.89806260685,7649.977363394591,67742.46534195285,194183.1039620186,0.01397927383529829,0.9356195843397576,0.9495130508562184,0.9545322681478883,0.9930459468928866,0.9384201182282078,0.8234818806239208
46223.04802315019,39461.37178906631,39780.0226780042,81981.25463999243,19822.825495401743,39881.23219529022,123548.17552523513,0.9579818977944005,0.9641284592012254,0.9638387962258934,0.9254766424169766,0.9819804720092798,0.9637467938153347,0.8876910959239488
347801.2538105133,289541.4180006643,224426.97014831236,215819.2993844712,87524.0892416602,78411.38956728618,294603.96404742973,0.6838384906480718,0.7367983849050159,0.7959893219360621,0.8038139463469424,0.9204380436927002,0.9287217541501978,0.7321963825206859
221183.3107058759,243722.16513715216,121302.1373776727,84089.34059795568,63339.134012341405,77557.95519960717,176907.32024671466,0.7989379032131816,0.7784494255036158,0.8897328102737833,0.9235603306411818,0.9424228751593402,0.9294975509446659,0.8391860731615466
215144.88185151518,147876.33263465285,121825.92135291574,150301.99874389046,9951.360146029936,36407.930551273515,108173.91454435907,0.7519956228846733,0.8295382281486625,0.8595673692926482,0.8267420853478943,0.9885287493096409,0.9580314155711203,0.8753044735908905
61908.16906153586,41588.966760320414,49313.10815787256,118654.23420461746,11989.388045379188,74697.2439530796,49723.43538029269,0.9286364761535302,0.9520590696487877,0.9431552051479686,0.8632234743733226,0.9861794494547151,0.9138941010383852,0.9426822078526855
503936.1510985194,237329.3037412478,175272.10961616784,136927.95719027164,10713.663195191086,84355.15047337982,123397.19714777911,0.41909670272640365,0.7264229311939459,0.7979582409910773,0.8421587702184592,0.9876500182366386,0.9027611237154193,0.8577561094967939
122375.15526938999,99297.68465101699,610142.9500786618,76218.59224384448,11341.088451438756,40135.33098734755,54190.14582502223,0.8589342498143991,0.8855363872989286,0.29666873325854703,0.9121403942712077,0.986926765103573,0.9537347220339442,0.9375332880547039
89376.50856330611,58884.39506802376,98451.10286490251,22398.389106858984,9012.554789874328,21882.986325509177,71113.44291677921,0.9039479021969105,0.9367174913736599,0.8941955205768239,0.9759286607218516,0.9903142916628976,0.9764825592703402,0.9235750480304482
149844.62583665873,68453.48625446395,60435.84828646926,45439.35449556046,14021.331301382288,23193.616385455978,76782.9699591016,0.8389633821292595,0.9264336785765243,0.9350501591107365,0.9511667507237052,0.9849314063937062,0.9750740374034057,0.9174820603458747
241527.49473266373,139223.7764390805,92815.84262095577,72390.83538775035,20560.031174072792,30171.69517964645,156265.81457346395,0.7404326604483011,0.8503775096386763,0.900251682053685,0.9222022462895104,0.9779043267978205,0.9675747613901511,0.8320625906520129
118235.07948743147,78187.95523253418,177711.07778369472,31867.139198231147,12871.859522775147,41171.015057509016,88424.75209304098,0.8729338659426513,0.9159721358135233,0.8090155668602628,0.9657526835610825,0.986166732963019,0.9557538951954553,0.9049707459736046
