MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.5488684522329416,0.550333165086398,0.5107389067399335,0.44861967254661217,0.3931100602461261,0.3387155914336016,0.34778068266143664,0.536414601457692,0.5351774753500479,0.5686195869541282,0.6210867488460128,0.6679712903724193,0.7139139591491799,0.706257399708422
0.4891866298029994,0.5026812872934925,0.5244056134673384,0.48414871589446745,0.3955616174513804,0.3304122496066541,0.33891931223725197,0.586823076064598,0.5754252153468407,0.5570764099702633,0.5910782000703724,0.665900655561066,0.7209271296355113,0.7137418924370791
0.5053646350782695,0.4928806570307338,0.47916874306758794,0.4561907165209009,0.3966808092790955,0.3405840771883486,0.33950672406918686,0.573158805522824,0.5837030259366875,0.5952843858664163,0.6146920919406593,0.6649553635017651,0.7123357982806493,0.7132457525202954
0.5116245382942692,0.5104848215850537,0.5134233609798234,0.4810599921659272,0.39677988760659794,0.3411485123239458,0.33810065039391934,0.5678715646267234,0.5688341924161645,0.5663522425957395,0.5936869986173778,0.6648716799419698,0.7118590649464185,0.7144333507917517
0.5251566863817702,0.5398602640678472,0.520390545798692,0.5070411002712056,0.4106475232039625,0.36975497025458565,0.4087910781900196,0.6626965351637216,0.6532525581038966,0.665757784833121,0.6743320148616632,0.736244751338006,0.7625096740810797,0.7374371294448054
0.6014384306400925,0.5787565488408896,0.5327955129127453,0.4936306288879173,0.4109675215249547,0.37397807178725917,0.4116456532563748,0.6137014498695355,0.628269820640152,0.6577901848819924,0.6829454412541487,0.7360392192649858,0.7597972135597437,0.7356036612904708
0.6078489982627941,0.5821025656664939,0.5521158862944793,0.5158361694576985,0.41101557265091626,0.37268901083495465,0.4112625333602385,0.6095839993509056,0.6261207038185559,0.645380881044524,0.668683020214907,0.736008356454521,0.7606251659344783,0.7358497357893121
0.5671154265836746,0.5451735751861576,0.5322724018851737,0.5266939870482986,0.4110224737831981,0.37582812510055597,0.41099735711480095,0.6357468098393086,0.6498398656705067,0.6581261744383848,0.6617091406303153,0.7360039239186887,0.7586089407853718,0.7360200561312173
0.5256563142549249,0.5125895660564772,0.4520373201341269,0.4378338268028108,0.32433321144811034,0.3536209387966612,0.34604789991909507,0.528725781139822,0.5404407009139611,0.5947284772107864,0.6074625394550297,0.7092208792502124,0.6829631316419825,0.6897526971520658
0.5139080829688271,0.5241946891086451,0.4764490597655255,0.4607344791722965,0.3240614236018095,0.354263870791001,0.35381808310465174,0.5392585919749628,0.5300361929629079,0.572842269029092,0.5869310880786387,0.7094645491186942,0.6823867145702268,0.6827863830189156
0.5417317707712145,0.5287992213237207,0.467921733377846,0.4495991091824466,0.3240178335703166,0.3558280525654278,0.35452817889086524,0.5143134208064863,0.5259080254435049,0.5804873956514472,0.5969144415576584,0.7095036295168266,0.6809843561776654,0.6821497506264407
0.5185937533684164,0.512570623071265,0.4533220797450954,0.4382190486998801,0.32401016461985777,0.35581728573870774,0.35452817889086524,0.5350576804715355,0.5404576841410558,0.5935766331909147,0.607117170924859,0.7095105050713266,0.6809940091157438,0.6821497506264407
