MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
21.88411572351199,21.614459978555587,21.18189950608108,19.361082879544792,16.762225881880493,17.552758621205225,20.07006062650636,-0.303578699630046,-0.28751602249018915,-0.2617495430334089,-0.15328832850351115,0.0015186862437127635,-0.045571251196013574,-0.1955202514711749
21.88411572351199,21.614459978555587,21.18189950608108,19.361082879544792,16.762225881880493,17.552758621205225,20.07006062650636,-0.303578699630046,-0.28751602249018915,-0.2617495430334089,-0.15328832850351115,0.0015186862437127635,-0.045571251196013574,-0.1955202514711749
21.88411572351199,21.614459978555587,21.18189950608108,19.361082879544792,16.762225881880493,17.552758621205225,20.07006062650636,-0.303578699630046,-0.28751602249018915,-0.2617495430334089,-0.15328832850351115,0.0015186862437127635,-0.045571251196013574,-0.1955202514711749
21.88411572351199,21.614459978555587,21.18189950608108,19.361082879544792,16.762225881880493,17.552758621205225,20.07006062650636,-0.303578699630046,-0.28751602249018915,-0.2617495430334089,-0.15328832850351115,0.0015186862437127635,-0.045571251196013574,-0.1955202514711749
21.336802503988284,20.329507280771438,19.073217341822996,17.297396032928,12.984653089941096,16.151714867430915,14.796147396272325,-0.6924664610024118,-0.6125663268888875,-0.512915566819867,-0.3720548166921762,-0.029961722632473098,-0.28117770672016773,-0.17365210722451097
21.336802503988284,20.329507280771438,19.073217341822996,17.297396032928,12.984653089941096,16.151714867430915,14.796147396272325,-0.6924664610024118,-0.6125663268888875,-0.512915566819867,-0.3720548166921762,-0.029961722632473098,-0.28117770672016773,-0.17365210722451097
21.336802503988284,20.329507280771438,19.073217341822996,17.297396032928,12.984653089941096,16.151714867430915,14.796147396272325,-0.6924664610024118,-0.6125663268888875,-0.512915566819867,-0.3720548166921762,-0.029961722632473098,-0.28117770672016773,-0.17365210722451097
21.336802503988284,20.329507280771438,19.073217341822996,17.297396032928,12.984653089941096,16.151714867430915,14.796147396272325,-0.6924664610024118,-0.6125663268888875,-0.512915566819867,-0.3720548166921762,-0.029961722632473098,-0.28117770672016773,-0.17365210722451097
20.438872826621846,19.413450489824054,18.42277696413126,16.572976689564474,13.626209003156578,15.876069825092081,15.46826315451726,-0.5441643713163709,-0.4666933360265626,-0.39184758621649185,-0.25209449404416895,-0.0294651098067642,-0.1994429237069637,-0.168632979517352
20.438872826621846,19.413450489824054,18.42277696413126,16.572976689564474,13.626209003156578,15.876069825092081,15.46826315451726,-0.5441643713163709,-0.4666933360265626,-0.39184758621649185,-0.25209449404416895,-0.0294651098067642,-0.1994429237069637,-0.168632979517352
20.438872826621846,19.413450489824054,18.42277696413126,16.572976689564474,13.626209003156578,15.876069825092081,15.46826315451726,-0.5441643713163709,-0.4666933360265626,-0.39184758621649185,-0.25209449404416895,-0.0294651098067642,-0.1994429237069637,-0.168632979517352
20.438872826621846,19.413450489824054,18.42277696413126,16.572976689564474,13.626209003156578,15.876069825092081,15.46826315451726,-0.5441643713163709,-0.4666933360265626,-0.39184758621649185,-0.25209449404416895,-0.0294651098067642,-0.1994429237069637,-0.168632979517352
