MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
49.21424853233107,49.89775687706411,50.285629629411545,49.89653135987052,50.22321109921123,50.205808399576036,51.10624513579451,50.98026834529563,67.024683538135,57.56878937734233,0.10478186411585166,0.09234869517634825,0.08529320347075797,0.09237098760689955,0.08642861042945293,0.08674516940965427,0.07036602474081821,0.07265757060239908,-0.2191939132386902,-0.04718909357388279
49.990681820013286,49.940919217754406,54.079697842577396,52.3535850138378,49.392933601394745,49.39017580589672,49.723950903715405,49.79095462800456,58.31618793826368,49.81061570181298,0.09065836977903063,0.09156356259126408,0.016278258114510002,0.04767663470162442,0.10153154293432576,0.10158170784831955,0.09551026452073319,0.09429145186089893,-0.06078443976779968,0.09393381255177313
53.833017382394864,54.10499612641297,54.17329131381371,54.29608424958561,52.60252621951788,52.58053940231479,53.4920009419737,53.898807770149794,65.27278399426586,65.09637619926698,0.020765430596247136,0.015818076700148453,0.014575772038834978,0.01234214120346333,0.04314833875604551,0.04354828385523035,0.02696859555769382,0.019568688798058953,-0.18732647056325225,-0.18411757350388558
48.479582255682345,46.917805259380636,46.96131607658288,47.11745151013966,48.98686021955674,48.994486690047005,48.1649358358304,47.694958365008276,53.284337554369515,53.96808499533627,0.11814560722464573,0.14655467843859427,0.145763206988187,0.14292306869607552,0.1089181081418058,0.10877938094593709,0.12386909564197734,0.1324180904531148,0.030746038804039033,0.01830852065082167
49.41347850914345,52.944861838651235,51.71347083884475,52.49098993795578,53.336553508696305,53.2852552087509,51.24599897978982,52.67405210069981,69.832151612738,56.10399779324178,0.16611607349975854,0.10652173030364964,0.127302237828245,0.11418110774679036,0.09991168386188409,0.10077737535076303,0.13519112323195048,0.11109181713887717,-0.17846204193082493,0.05320929868290081
49.162920167612626,49.46387478980272,49.77039240352318,49.739345671632634,52.173527977658075,52.21690696431562,49.27819546908208,49.4527004663853,62.6367060354066,52.720671289189255,0.17034440512013715,0.1652656041609245,0.16009292417598064,0.16061685755357313,0.11953848055183436,0.11880643251933454,0.1683990609768372,0.16545417798669915,-0.057034314274824416,0.1103050886364374
52.006707761859,52.1479816969811,50.71921829158675,49.82555864888204,50.025144325316084,50.032453196965164,50.01485239412737,49.04458191192876,58.794981998043895,49.12893956728939,0.12235367795884178,0.11996959031138021,0.14408088290758214,0.15916195864434735,0.15579382321734558,0.15567048135247585,0.15596750611217225,0.1723414385669242,0.007797226055079376,0.17091784939642174
46.437427487895114,49.651488688869165,50.03932508100076,50.66215484834853,52.63948141933499,52.638030648236416,48.005577838017345,50.4847739847868,64.49435831843654,53.68985628533833,0.21633883024424494,0.16209950010308938,0.15555451393194708,0.1450438648619553,0.11167521940862335,0.11169970209506086,0.18987529416550708,0.14803727992714832,-0.08838337988570855,0.09394947445023194
59.311982798531716,60.22317991144045,60.92199167216437,60.608696245246136,55.863931151055915,56.71169163537917,57.11088656122427,57.05871200031035,70.53649404693802,63.74508933252926,0.07115998423736447,0.056890416760723594,0.045946855338224846,0.05085313760273025,0.1251573081418873,0.1118811736330062,0.10562968441077258,0.1064467506711656,-0.10461858044679717,0.0017364622333478907
55.025449531942904,55.36811058954503,54.89841266423568,55.38171869252568,53.981374710115404,54.393279283360386,54.2691747539248,54.581970895661144,60.15514394873313,54.57114735944053,0.13828813337427004,0.13292197822101015,0.14027756149041348,0.13270887203250215,0.15463859795505674,0.1481880725763125,0.15013157956492085,0.14523311622728874,0.05795587641477262,0.14540261542592303
58.95399803539902,58.70012367145037,58.560574245791756,58.524290037528175,59.77908241485791,59.75525106768151,61.74757241435935,62.517124712726634,73.26945583917673,62.86135300530559,0.07676611233057651,0.08074184635742188,0.08292722416157827,0.0834954436508838,0.06384509111593795,0.06421829578458249,0.033018060962922036,0.020966685587837763,-0.14741742402625224,0.015575987155262427
57.12010476297064,59.326844930886146,59.613862358699826,58.73137600269756,57.57333045982555,56.96227305641262,57.24880601192668,57.78910225607267,68.99365178655046,62.68735634688288,0.10548532513881081,0.07092723964514192,0.06643247721104562,0.08025242728089466,0.0983877009565155,0.10795700788975104,0.10346983240920415,0.09500866236817374,-0.08045729697857484,0.01830081696749386
