MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
75.45187489046873,17.1764704001517,12.52076752556145,6.255496619665308,1.1385488359860299,1.1534872469129445,2.829160501185778,2.6869748254527246,58.39066903000188,170.50783504231262,0.956187527493693,0.9900261771062085,0.9927295937474336,0.9963676346802482,0.9993388813777505,0.9993302071238771,0.9983571976593812,0.9984397602997118,0.9660944199833927,0.9009915943673266
45.18345662553082,12.782616584440355,9.179907555624796,4.8472970375043944,1.7166589438910358,1.0805660455530184,1.5535328287526167,2.50052387509984,36.08407341919259,94.84865090703013,0.9737634226582214,0.992577546436355,0.9946695234813567,0.9971853308019998,0.9990031914662013,0.9993725501158087,0.9990979135449427,0.9985480263586795,0.9790471412819239,0.9449244446720898
72.15175002158696,36.084002968775096,24.86099700338359,12.322698325420866,1.1417625333945296,1.1415485215795553,3.9000349119854985,4.211700530535927,119.27660953340194,243.03737242425484,0.9581038036670174,0.9790471821902114,0.9855640201218152,0.9928446061496847,0.9993370152872185,0.9993371395569836,0.9977353753952033,0.9975544012131339,0.9307399162258878,0.8588760290874116
150.7838776267275,61.847766091072764,47.97681952819314,27.620808896029352,2.828915448468261,2.9012039787518917,30.335115054904964,28.15783091627251,69.09756664362727,156.89016289721525,0.9124446608847638,0.9640869951160892,0.9721414068295797,0.9839614862835951,0.9983573399535982,0.9983153643333744,0.9823853761586702,0.9836496549005932,0.9598772695413953,0.9088989377875276
81.98995718429231,23.442658176835554,14.87271465143945,7.975305730001448,0.973700314341435,0.9786533422114628,2.4894493888925187,3.2419088966684244,85.83580117847528,130.96072112356998,0.9443384204015064,0.9840851803205942,0.9899031684020031,0.9945857013473616,0.9993389715104989,0.9993356089845932,0.998309955388746,0.9977991234987796,0.941727542692125,0.9110930063457547
44.111404842043136,11.620438956743605,7.400369417545171,4.090817285974111,0.7563216109985814,0.7552306938357001,2.6470345618414344,2.6081738452579235,50.004519034782,50.06344679956444,0.9700535217222049,0.9921110827450934,0.9949760157763339,0.9972228141127781,0.9994865461942122,0.9994872867992153,0.9982029735101249,0.9982293553859503,0.9660527872909764,0.96601278223935
108.27579612846309,48.92898104985774,29.774046534516465,15.572438701207215,1.1237223776705134,1.1231465932573657,10.607311077854929,8.336581821136903,118.41380453986409,131.3095052705085,0.9264934139281471,0.9667829516332324,0.9797869090549087,0.9894281377125055,0.9992371240976413,0.9992375149878313,0.9927988779338073,0.9943404371882577,0.9196108934153848,0.9108562227539073
42.19076452774409,57.168375958621546,30.940603863215177,5.892458238526197,0.8950113828060866,0.8822934405815357,2.3764425829168463,2.7483511802038185,55.81673108331829,52.96057631139856,0.971357411581473,0.9611893673540417,0.9789949532369343,0.9959997108848673,0.9993923920802441,0.9994010260736962,0.9983866737764852,0.9981341913908105,0.9621069759417188,0.9640459705654809
58.67907516144884,19.509320837681056,12.592142675886,7.112089929591252,1.209654168803531,1.224392315318748,2.724300999306199,3.5632059462251466,34.170437915263676,84.16999698097386,0.9633979009595885,0.9878307200386637,0.9921454308527246,0.9955637095630602,0.9992454570633675,0.9992362638868061,0.9983006696216983,0.9977773879941653,0.9786855919356683,0.9474974928072355
57.33804364579815,16.013309076496522,10.767136511285425,5.662512153758111,1.4524335954918075,1.4210945765171559,2.2687285169005262,2.816384045302316,38.286748359836295,76.68233698769185,0.9642343928132366,0.9900114184967981,0.993283810355167,0.9964679090442524,0.9990940191513663,0.9991135674123636,0.9985848409225448,0.9982432312118356,0.9761179713288543,0.9521680516376358
94.96824558264859,38.57923631898212,26.468256143958865,14.917601720543251,0.9461772222042825,0.9537782870655994,19.074707676578818,17.302609760949135,31.57394939091614,167.32534380932407,0.9407618964520776,0.9759355268506594,0.9834899624756758,0.9906948851167399,0.9994098054152759,0.9994050641181764,0.9881018175964075,0.9892071946535393,0.9803051970481207,0.8956278913866822
68.34938208616825,31.50551608407003,24.965177707416697,13.035783594118813,1.249096999600311,1.2140222819501822,3.7246800425433126,4.168051496866228,67.43724301975085,95.1105613785416,0.9573658779456624,0.9803478835197112,0.9844275339293576,0.991868702073635,0.9992208539080641,0.999242732376423,0.9976766657034741,0.9974001050072094,0.9579348406356125,0.9406731244862285
