MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
173.50934226432392,141.7767210798788,131.22115891019175,126.8033558005458,0.06183116147138012,0.06180474217531631,58.66123468922877,58.36324532028565,172.1536136394257,198.0403260140225,0.8237541606519483,0.8559872518640994,0.8667092907474752,0.8711967690986283,0.9999371936703282,0.9999372205062954,0.940413591509983,0.9407162806087992,0.8251312711078185,0.7988362872707406
159.75671974906987,266.26570026288005,375.97854073514833,450.7398772237997,11.134978974231723,11.134979013933078,106.4301906041391,174.39579796907998,223.11871385990932,299.62869226328957,0.8377236822166453,0.7295348986976294,0.6180917256445224,0.5421512931106269,0.9886894060583394,0.9886894060180119,0.8918912490232146,0.8228537242391839,0.7733623764270182,0.6956457233279436
152.22111326102092,215.18913353185798,276.0012251038464,329.0961216156712,1.6072805827851926,1.6072805819838893,46.28919342892059,67.62211056771027,232.70313188282083,372.09540891305653,0.845378136283214,0.7814170178795008,0.7196458303356734,0.6657135493489303,0.9983673702425241,0.9983673702433381,0.9529807580262962,0.9313113894620336,0.7636267980595014,0.6220361001568822
63.232359277126335,62.48638168518828,86.41395108379456,258.26089649761934,0.10080830099684572,0.10081359985848953,8.214663511264801,9.77069352086836,117.43526143378969,172.09833904247367,0.9357703735757509,0.9365281163296003,0.9122231740297687,0.7376659499713735,0.999897601804084,0.9998975964216515,0.9916557791839294,0.9900752082964233,0.8807126120683136,0.8251874174663217
183.15835081932784,269.47777611111354,303.310591378117,600.7656161640795,0.13308042797575953,0.13310817278139722,86.9713561501502,92.14296604230694,278.830953958305,312.2506823847915,0.8204868220661128,0.7358853049513383,0.7027258221329933,0.41119067479808635,0.9998695681062869,0.9998695409136517,0.914759526596011,0.9096908408242597,0.7267182717714732,0.6939636546399621
152.23351750094778,132.63275456159045,135.65556416558493,261.94525836850636,0.35496147994990696,0.3549614609967293,17.552919654929305,23.071674388116413,167.8112522961099,214.1049211376665,0.8507961968842679,0.8700068702138375,0.8670442198303046,0.7432679123605558,0.9996521028769647,0.9996521028955407,0.9827964142766127,0.9773874924559017,0.835528486372672,0.7901561428524776
145.1484782530253,141.25595036436465,174.1156601195272,483.28347585469857,0.4379098420806461,0.4379098381979257,50.04632583496771,71.03374523083446,127.11312458387482,321.1513944388047,0.8577402314068078,0.8615552911535459,0.829349547338168,0.5263347141665949,0.9995708053329331,0.9995708053367386,0.9509496839518288,0.9303799510647942,0.8754166498601735,0.6852400823892681
148.2393294897829,149.27405182312685,178.57595091600135,487.3000226353056,0.16546066967560663,0.16546066967325093,2.802872007535322,2.791468242286263,64.39259467381216,181.1832259285885,0.8547108935385139,0.853696763997017,0.8249780241627156,0.5223981037216903,0.9998378322882704,0.9998378322882727,0.9972529100684526,0.9972640868787433,0.9368889310610405,0.8224226385023652
265.93355617815536,250.12928312174742,449.34960416867267,2355.79254314544,0.10160336879303151,0.10160336883530183,121.07097085907415,120.52505900305194,248.68052580586743,356.153883203013,0.7569485806511957,0.7713929819269891,0.589314486495817,-1.153089401471561,0.9999071390487508,0.9999071390487122,0.8893465280119739,0.8898454671204956,0.7727170815516363,0.6744912223070886
187.23738721485228,192.98463519084675,231.2408549903135,519.4289367258801,0.3105516823352804,0.3105516839216254,27.083396904369543,37.93587969118241,116.51906357580056,237.3994400066834,0.8288733720868067,0.8236206435557024,0.7886561634998229,0.525265099536785,0.9997161696016948,0.999716169600245,0.9752469821672894,0.965328296527534,0.8935067684188018,0.783027491244539
298.97479692957813,230.02555827831088,204.3720644213451,193.57348398229556,0.2569141815445651,0.2569141819014178,44.534398434996184,48.55795985712068,163.49190557642322,324.020647478287,0.7267503590461761,0.7897668905364076,0.8132130407056413,0.8230824620016319,0.9997651918871291,0.9997651918868029,0.9592975444504656,0.955620188615652,0.8505756841164881,0.7038595677818215
278.7943231858166,239.8734544793638,242.6663592638824,459.0421662869367,0.09897097415034833,0.09897098010159054,12.465773013145084,9.871834044246144,114.2619268699354,238.19697164386227,0.7451944127302724,0.7807663522678857,0.7782137617571622,0.580455916656694,0.999909544940145,0.9999095449347057,0.9886068389876486,0.9909775836095597,0.8955696907814739,0.7822985828691625
