MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
12.748848512504305,12.29904997613212,13.141968769848791,15.194605432425938,21.85069290254952,10.414213277461945,15.55062740085079,0.6015999886821437,0.6156561398557711,0.5893150270386113,0.5251703735979418,0.31716842574916515,0.6745570642291365,0.5140447291045787
15.507686377464024,14.51461222800466,13.318678733032534,16.73920085971797,21.91914167738752,10.224221491863124,15.961423306545017,0.51538663101725,0.5464200809791058,0.5837928615455215,0.4769019487977655,0.3150294096142251,0.6804942851050948,0.5012074055363059
14.093077891647622,14.586646725663085,14.853709803461845,17.840630145374107,21.922478611279402,10.62315023596388,15.985076952841753,0.5595929792381753,0.5441690114292366,0.5358233217684605,0.4424824136185036,0.31492513082394935,0.6680278089359823,0.5004682318812825
16.991762668469338,15.363192582702814,14.905155415117939,17.44594714892125,21.922570843358564,9.883328404666223,15.889206156240594,0.46900942208319096,0.5199020450494871,0.5342156524761368,0.45481621067472855,0.3149222485823614,0.6911471538456887,0.5034641829598048
13.961573244301235,13.824529968467097,14.412284127277562,14.4803468068947,17.36373899437076,8.02781472863822,16.111837902436356,0.541531087472785,0.5460313024945046,0.526730683194085,0.5244956469154555,0.429811068218624,0.7363833269928219,0.4709208860140558
14.715750186716296,13.299373300452817,13.13825814792577,13.116880075106254,17.351652562396563,7.272159178470214,16.350621379482472,0.5167654914620871,0.5632763509054493,0.5685670360938739,0.569269047366242,0.43020796140727713,0.7611974773946822,0.4630797352257314
14.642176077431058,13.825961232375896,13.692919654529952,14.073175451391185,17.34582053988934,6.981045796577341,16.349835938358893,0.5191815115827371,0.5459843027763265,0.5503531103919604,0.5378663040257582,0.4303994728487125,0.7707570329893946,0.4631055274721697
13.955525776215032,12.681690864280913,13.30658099420438,14.15850795980203,17.343943706041152,7.208153972992021,16.378012866111426,0.5417296736971674,0.5835597523419229,0.5630396652928549,0.5350641626302455,0.4304611041533165,0.7632992746949003,0.4621802560003221
16.93982149026803,17.109723744521364,17.40286247773771,19.08940010875379,19.424070379359396,9.195870529047733,18.188124547813764,0.5216106923522803,0.5168125649442237,0.5085341757233772,0.46090548199203374,0.45145422070588204,0.7403038669482691,0.4863579693069451
16.36764013753373,16.367623596033596,16.647852060202048,17.380984074476324,19.425371746618495,9.117999954562087,17.908768300895726,0.537769389263033,0.5377698564035398,0.5298560598482606,0.5091520331308279,0.45141746942237926,0.7425029721888834,0.49424713399660625
16.79455735862198,16.843739946745306,17.0212174180054,17.311429026676244,19.427033135977442,9.2032228702328,17.964870309512047,0.5257130264532698,0.5243240847637627,0.5193120293151288,0.5111163036031938,0.45137055092883926,0.740096233036003,0.492662784298764
15.623089366231598,16.090537210215004,16.177905954973937,17.518679073123124,19.427642563214235,9.199478224887443,17.964870309512047,0.5587958875762786,0.5455949190434572,0.5431275805688878,0.5052634552549016,0.4513533403889266,0.7402019837545204,0.492662784298764
