MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
3.7191231515102974,1.793596021968734,1.7681789513474198,1.8412473959269278,4.831667775053288,1.1614039698046577,2.1621621193683347,0.8165910961880747,0.9115486455087868,0.9128020907083286,0.90919871357409,0.7617258546961365,0.9427252553069697,0.8933727741669494
2.8502633685120227,1.612364690780556,1.610154620184137,1.7252517865284236,4.719118014318311,1.1698410491116735,2.47927158549013,0.8594389971244198,0.9204860854470426,0.9205950752838732,0.9149190478303343,0.7672762566053375,0.9423091799569384,0.8777344913781246
2.8471766420790128,1.5989079197434737,1.6100426667363552,1.727925128336467,4.707710574363937,1.165694243102777,2.4808930194930285,0.8595912193252941,0.9211497073611911,0.9206005962785537,0.9147872117306535,0.7678388155667105,0.9425136800806042,0.8776545302096017
2.5526696652261562,1.5215325159565054,1.5731863597863687,1.710282752965792,4.706416673038315,1.1678080146288017,2.4805244914236715,0.8741148582555112,0.9249654825889648,0.9224181684806217,0.9156572471114556,0.7679026244308179,0.9424094392413785,0.8776727042055872
9.550397768371004,4.044060573106684,3.4590343205976275,3.3423022086098535,9.100586459571103,2.7832263299025795,4.127169671130873,0.6994709190946078,0.8727427028027559,0.8911521351883205,0.8948254266237844,0.7136254477847299,0.9124182603527329,0.8701274503860656
11.136851462093373,4.1620063296405725,3.5273140725686716,3.40830810969162,9.150067234066576,2.8653330573097344,3.855476174045438,0.6495488653711143,0.8690312207611166,0.8890035282295334,0.8927483725295423,0.7120684014666321,0.9098345502369571,0.8786770206707162
10.509305728081266,4.117860788132245,3.523894146547954,3.4003316141268045,9.157415941391672,2.6475256358831096,3.8554332854511584,0.6692962881741049,0.8704203795519165,0.889111145445978,0.8929993745232895,0.7118371545267854,0.9166884494946926,0.8786783702762648
10.428126891099597,4.105778137187011,3.5161006344681267,3.398053925059869,9.158501161122908,2.6475256358831096,3.8554332854511584,0.6718507997095161,0.8708005928238179,0.889356389369758,0.8930710481664692,0.7118030051545479,0.9166884494946926,0.8786783702762648
8.745091437604303,3.361010613579635,2.747577665623241,2.6530227487647124,9.4318884914858,1.6500991373298968,3.5701302049882635,0.73930989836825,0.8998086864281555,0.9180950472613162,0.9209137177190815,0.7188365625484702,0.9508107473910146,0.8935748570935544
9.811354751879358,3.385563499075081,2.714352548695682,2.6071666948032806,9.372337196207031,1.7877709581699974,3.5688525719871653,0.7075247199344017,0.8990767679272651,0.9190854839160236,0.9222806810553632,0.7206117793462922,0.9467067673214287,0.8936129431763908
9.945548782563206,3.427801622996748,2.7334309494898457,2.6187765228135245,9.36447449478309,1.9723226785586616,3.5760642021089137,0.7035244123622113,0.8978176546410934,0.9185167591316703,0.9219345935083648,0.7208461655099969,0.9412053032043634,0.8933979653682361
9.541130129949204,3.4574485790177816,2.755007294758843,2.6262242564146505,9.36343670907463,1.7506526033974767,3.5760642021089137,0.7155800827235725,0.8969338825235188,0.9178735709293343,0.9217125774844894,0.7208771017744992,0.9478132609181043,0.8933979653682361
