MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
199.4814208554471,81.15303996101949,40.17883977941451,22.275460331167782,12.521302390847257,11.593508551165309,12.425169081922906,8.970378629932718,42.3100394052677,124.5451477990308,0.8214017706750707,0.9273426608893259,0.9640273785390099,0.9800564997207075,0.9887895202156805,0.9896201857294671,0.9888755895783279,0.9919687069963217,0.9621192886633559,0.8884931600520474
147.51191241040763,63.934184076162154,34.52913503521733,19.538375947013037,12.099154029836221,12.007392239501062,10.11058894571674,9.972749652438106,30.181483456339155,69.10950648046344,0.8679307263410567,0.9427589195005233,0.9690856303761745,0.9825070458539095,0.9891674749618702,0.9892496304488487,0.9909478623352812,0.9910712715911678,0.9729781376100789,0.9381253881489311
210.22401368233983,146.63696972150728,110.78420744221062,83.34034176750976,69.63081448436117,69.33511786087773,66.13637828540521,65.33882930338014,74.87728972109878,173.82580727153606,0.8117837919730239,0.8687140735536858,0.9008135033252938,0.9253843420245257,0.9376586545251692,0.9379233954376062,0.9407872672799115,0.9415013229317047,0.9329614191462543,0.8443715647475295
320.9129507309755,166.540978496068,89.08397138942274,65.0351566544328,56.39227078425848,55.75672404892322,57.931007084840566,53.866318050921855,52.35763759007705,112.43598365100192,0.712682592081981,0.850893763730545,0.9202419980609983,0.9417732048802282,0.9495112894900684,0.950080302489361,0.948133639493876,0.9517728067962805,0.9531235474204875,0.8993346472751108
75.89580095629557,76.7119990093117,45.79687641622163,27.18576496830111,17.237304110796906,17.81491913722616,15.845305601134335,16.3069705305391,46.59520274724751,93.2667819900022,0.9204821524814373,0.9196270022424661,0.9520175162551006,0.9715168232473138,0.981940063842231,0.9813348827516133,0.9833984940036197,0.9829147966053642,0.9511810906470867,0.9022821598114666
100.77308875693376,43.24244235467494,21.543851859322334,15.143850291697442,11.842560060675476,12.060710466020495,14.646497292481067,11.53782720333471,35.11104828691894,37.45521644073156,0.8944176225195533,0.9546938579715449,0.9774279906723878,0.9841334255233359,0.9875922663274022,0.9873637049254568,0.9846545141666636,0.9879115422369861,0.9632133141923905,0.9607572731009989
163.04826150644232,126.69745511933111,73.20562865002195,46.88485781267838,32.12385428907353,32.583245778848166,18.18226451895412,18.4773115045407,89.42148808221631,96.40393160940637,0.82917043323514,0.8672560432826788,0.9233007104062967,0.9508776121010315,0.9663430688538615,0.96586175339273,0.9809500062013584,0.9806408784114798,0.9063109662904898,0.8989952930555265
107.42882679014836,56.5959043688619,31.480715988459824,22.585159505894065,12.87330584438022,13.188968880636276,14.009791846644063,12.641226580136365,32.280730596943265,37.30222915930603,0.8874442464515753,0.9407031161530286,0.9670169002473926,0.9763369877233883,0.9865123292949669,0.9861816015752778,0.9853216057042503,0.9867554842958212,0.9661787057906711,0.9609175615380848
75.80655153111094,77.56114585645943,43.293934292175074,25.550411234504814,18.82929483081382,19.247469006135777,18.74755923345919,18.49008047477801,33.47099236382858,63.64065345636339,0.9275251469209901,0.9258476670280984,0.958608834412551,0.9755725295119241,0.9819982528042508,0.9815984573867603,0.9820763961215493,0.9823225586870464,0.9680000579767623,0.939156353693134
97.82914637323826,37.43854998585917,22.912698734843403,16.50959697440682,13.600380287827543,13.936816416869434,15.923591885794544,13.39677447365523,43.99796972584156,55.58278595809956,0.9064704452710053,0.964206874539033,0.9780943145293994,0.984215999924192,0.9869973565177352,0.9866757067588384,0.9847762500851994,0.9871920138549988,0.9579357413409522,0.9468600778603933
186.2412501890395,123.13901518505887,81.63552866653664,53.526327474759086,38.88178291688818,40.71227375288893,43.05604740732059,34.28594078819043,23.118663882202178,124.5109972231137,0.8219440540154068,0.882272945364511,0.9219523533700592,0.9488261549794932,0.9628270717050763,0.9610770309536883,0.9588362661672085,0.9672209265411585,0.9778974015516589,0.8809612619463006
148.32931977046175,86.22516628498623,50.00209818753112,27.852473076251282,17.397785601413688,18.88213414628098,20.85674759418876,20.769028285360932,43.025784373479866,69.02450148467155,0.8581897548358752,0.9175644303559577,0.9521954943657304,0.9733716433036799,0.9833668471933446,0.9819477357770555,0.9800599066035279,0.98014377064814,0.9588651991405074,0.9340091258220546
