MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
10162.945421586504,9527.835022773317,9302.12868966849,9192.298888649677,9109.347452236443,636.660402336494,518.1861410541989,-0.9547975576852605,-0.8326368842821046,-0.7892232703734572,-0.7680979943942499,-0.7521426528490074,0.8775411902814281,0.9003291899209108
10162.945421586504,9527.835022773317,9302.12868966849,9192.298888649677,9109.347452236443,636.660402336494,518.1861410541989,-0.9547975576852605,-0.8326368842821046,-0.7892232703734572,-0.7680979943942499,-0.7521426528490074,0.8775411902814281,0.9003291899209108
10162.945421586504,9527.835022773317,9302.12868966849,9192.298888649677,9109.347452236443,636.660402336494,518.1861410541989,-0.9547975576852605,-0.8326368842821046,-0.7892232703734572,-0.7680979943942499,-0.7521426528490074,0.8775411902814281,0.9003291899209108
10162.945421586504,9527.835022773317,9302.12868966849,9192.298888649677,9109.347452236443,636.660402336494,518.1861410541989,-0.9547975576852605,-0.8326368842821046,-0.7892232703734572,-0.7680979943942499,-0.7521426528490074,0.8775411902814281,0.9003291899209108
10466.779542528124,10040.90473923412,9933.4555476705,9939.742321449301,9971.649166280064,296.6477420871971,403.39741824529204,-1.2121228445924461,-1.1221154667284967,-1.0994063984496534,-1.1007350894609012,-1.1074785065800077,0.9373043786389568,0.9147431508684968
10466.779542528124,10040.90473923412,9933.4555476705,9939.742321449301,9971.649166280064,296.6477420871971,403.39741824529204,-1.2121228445924461,-1.1221154667284967,-1.0994063984496534,-1.1007350894609012,-1.1074785065800077,0.9373043786389568,0.9147431508684968
10466.779542528124,10040.90473923412,9933.4555476705,9939.742321449301,9971.649166280064,296.6477420871971,403.39741824529204,-1.2121228445924461,-1.1221154667284967,-1.0994063984496534,-1.1007350894609012,-1.1074785065800077,0.9373043786389568,0.9147431508684968
10466.779542528124,10040.90473923412,9933.4555476705,9939.742321449301,9971.649166280064,296.6477420871971,403.39741824529204,-1.2121228445924461,-1.1221154667284967,-1.0994063984496534,-1.1007350894609012,-1.1074785065800077,0.9373043786389568,0.9147431508684968
10463.5746670538,9959.52086636118,9683.02073025405,9526.857273158557,9416.264315761427,379.3747638749641,477.1234740889242,-1.138034927938325,-1.0350410022740735,-0.9785433934369974,-0.9466343244656596,-0.9240367310788067,0.9224818934491904,0.9025087806986878
10463.5746670538,9959.52086636118,9683.02073025405,9526.857273158557,9416.264315761427,379.3747638749641,477.1234740889242,-1.138034927938325,-1.0350410022740735,-0.9785433934369974,-0.9466343244656596,-0.9240367310788067,0.9224818934491904,0.9025087806986878
10463.5746670538,9959.52086636118,9683.02073025405,9526.857273158557,9416.264315761427,379.3747638749641,477.1234740889242,-1.138034927938325,-1.0350410022740735,-0.9785433934369974,-0.9466343244656596,-0.9240367310788067,0.9224818934491904,0.9025087806986878
10463.5746670538,9959.52086636118,9683.02073025405,9526.857273158557,9416.264315761427,379.3747638749641,477.1234740889242,-1.138034927938325,-1.0350410022740735,-0.9785433934369974,-0.9466343244656596,-0.9240367310788067,0.9224818934491904,0.9025087806986878
