MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
785.0381725839619,554.4818931683736,356.3789715153452,234.99310461303014,0.06183116147138012,0.06180474217531631,58.66123468922877,58.36324532028565,172.1536136394257,198.0403260140225,0.20258062279699018,0.4367731132547179,0.6380004088481168,0.7613007090970693,0.9999371936703282,0.9999372205062954,0.940413591509983,0.9407162806087992,0.8251312711078185,0.7988362872707406
1003.9657907798716,804.7890109746,606.9761353431252,358.71217264903294,11.134978974231723,11.134979013933078,106.4301906041391,174.39579796907998,223.11871385990932,299.62869226328957,-0.01979980537976722,0.1825182846856348,0.3834509598058583,0.6356304097068131,0.9886894060583394,0.9886894060180119,0.8918912490232146,0.8228537242391839,0.7733623764270182,0.6956457233279436
152.22111326102092,215.1891335316954,276.0012251038035,329.0961216156925,1.6072805827851926,1.6072805819838893,46.28919342892059,67.62211056771027,232.70313188282083,372.09540891305653,0.845378136283214,0.781417017879666,0.719645830335717,0.6657135493489087,0.9983673702425241,0.9983673702433381,0.9529807580262962,0.9313113894620336,0.7636267980595014,0.6220361001568822
793.5012227372397,525.2590904549477,283.8240985556484,129.36895824459148,0.10080830099684572,0.10081359985848953,8.214663511264801,9.77069352086836,117.43526143378969,172.09833904247367,0.19398409791686677,0.4664568024735045,0.7116995786835518,0.8685907033370777,0.999897601804084,0.9998975964216515,0.9916557791839294,0.9900752082964233,0.8807126120683136,0.8251874174663217
1167.7431104713812,839.2629546577325,515.6499200816138,295.1980884114722,0.13308042797575953,0.13310817278139722,86.9713561501502,92.14296604230694,278.830953958305,312.2506823847915,-0.1445029715183439,0.17743985224344383,0.4946124190290677,0.7106768720415886,0.9998695681062869,0.9998695409136517,0.914759526596011,0.9096908408242597,0.7267182717714732,0.6939636546399621
1192.918327763286,843.6515207054449,511.753943295303,273.3743942342551,0.35496147994990696,0.3549614609967293,17.552919654929305,23.071674388116413,167.8112522961099,214.1049211376665,-0.16917715776772724,0.17313862636827348,0.49843085903433504,0.7320662363729697,0.9996521028769647,0.9996521028955407,0.9827964142766127,0.9773874924559017,0.835528486372672,0.7901561428524776
1336.0071296904762,985.0394946919405,623.6461513129148,311.0539808716778,0.4379098420806461,0.4379098381979257,50.04632583496771,71.03374523083446,127.11312458387482,321.1513944388047,-0.30941824121163797,0.034564521401658665,0.3887655024866855,0.6951365396910469,0.9995708053329331,0.9995708053367386,0.9509496839518288,0.9303799510647942,0.8754166498601735,0.6852400823892681
616.3650674547179,622.232143209611,369.28435884929814,225.13594710256962,0.16546066967560663,0.16546066967325093,2.802872007535322,2.791468242286263,64.39259467381216,181.1832259285885,0.39590167998741743,0.3901513693451326,0.6380650485125459,0.7793446536794597,0.9998378322882704,0.9998378322882727,0.9972529100684526,0.9972640868787433,0.9368889310610405,0.8224226385023652
1140.5190645172877,861.7808264213354,580.2814538842583,380.1789992446133,0.10160336879303151,0.10160336883530183,121.07097085907415,120.52505900305194,248.68052580586743,356.153883203013,-0.042383599155839224,0.21237072884111452,0.4696486106707356,0.6525333368944678,0.9999071390487508,0.9999071390487122,0.8893465280119739,0.8898454671204956,0.7727170815516363,0.6744912223070886
934.8864662572665,688.9640572724156,428.70872395211603,196.84569593781424,0.3105516823352804,0.3105516839216254,27.083396904369543,37.93587969118241,116.51906357580056,237.3994400066834,0.14555543189294728,0.370317554478946,0.6081793311786063,0.820091806096342,0.9997161696016948,0.999716169600245,0.9752469821672894,0.965328296527534,0.8935067684188018,0.783027491244539
1167.065715204399,364.09977020556187,367.3271157763045,358.80098340088705,0.2569141815445651,0.2569141819014178,44.534398434996184,48.55795985712068,163.49190557642322,324.020647478287,-0.06664605486540331,0.6672290356853261,0.664279385656307,0.6720718906909582,0.9997651918871291,0.9997651918868029,0.9592975444504656,0.955620188615652,0.8505756841164881,0.7038595677818215
889.783359723998,655.3328179223446,482.68907593937746,369.19307075520874,0.09897097415034833,0.09897098010159054,12.465773013145084,9.871834044246144,114.2619268699354,238.19697164386227,0.18677766130053397,0.4010550085105766,0.558843695029468,0.6625739859595503,0.999909544940145,0.9999095449347057,0.9886068389876486,0.9909775836095597,0.8955696907814739,0.7822985828691625
