MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
10252.437606637228,11925.48218252678,12856.079502646615,13293.337731578062,12895.2649383979,248.83129064600206,528.6746440572675,-0.4249166758745555,-0.6574417793800065,-0.7867791809657994,-0.8475507326662883,-0.7922252985619962,0.9654166287935916,0.9265231015947307
7317.793507461901,8021.067563347548,8843.684543047548,9799.056683512541,9244.941247229955,206.92065462077187,348.9857525427635,-0.017050422490610506,-0.1147937073941585,-0.22912365478864527,-0.3619043404017175,-0.28489159906034045,0.9712415034682932,0.9514968403105533
11181.121895708937,12331.612982966673,12920.638718307791,13120.467934387234,12831.49733509713,468.69672340794773,750.1857454192947,-0.55398819826688,-0.7138871411892258,-0.7957518279114815,-0.8235247335602027,-0.7833626724422336,0.9348590254595265,0.8957367779581201
13016.990472234866,11087.52951903035,11091.782866847845,11260.096358104232,12737.993727384866,203.76124133641525,506.11573224780955,-0.8091431038390295,-0.5409804294434231,-0.5415715733709434,-0.5649643224583047,-0.7703672410145519,0.9716806088642572,0.9296584115434663
10383.825170547949,10683.547802453311,13162.974336089308,13400.735691858506,12965.883187480593,295.9355629230907,515.8258817652907,-0.6338127160619684,-0.680971700275943,-1.071089843894705,-1.1084997116518824,-1.0400791113822287,0.9534368811206412,0.918838879597822
8203.516689542448,8135.105475312333,8961.506297883305,9782.214132257586,8937.722498488905,193.874978246281,203.95846329483436,-0.29075843089274267,-0.2799944677197663,-0.4100220972594184,-0.5391539801589478,-0.4062799046426697,0.9694953064422313,0.9679087498675621
12263.078955597417,12207.850039086057,12741.65855652358,13001.153632153662,13069.34270690379,302.7537649563561,402.43226768255437,-0.9294984272804083,-0.9208085943326698,-1.004799140148609,-1.0456286367316605,-1.0563576480154069,0.9523640909879428,0.936680467410189
11573.08868247575,11914.92036324087,12718.01299044493,13050.960067362364,12783.426095378667,342.62226953338654,284.08994978467604,-0.8209339181838284,-0.874718427997317,-1.0010786974501555,-1.0534652851583406,-1.0113709318514976,0.9460910973003103,0.955300694605289
7387.498940174402,8515.992899083987,9565.903631601357,10573.108224516694,9844.60425280174,196.29192087885116,275.6023059109624,-0.103012322256123,-0.2715054418286693,-0.4282654609655754,-0.5786491139468308,-0.46987767937588387,0.9706920556954306,0.9588503846939549
7260.213100305003,7839.234287133587,8523.411506800356,9440.613698109239,9248.83197157275,283.08107342838093,321.9020730818318,-0.08400753444340858,-0.17046000084528057,-0.2726130989385256,-0.40955867784241007,-0.380924141409122,0.9577337452475325,0.9519374613730003
8930.635909427954,10432.63712806264,11441.4951807964,12205.50849892127,12372.761615581303,231.72464758722435,444.70635710752407,-0.33341493967774416,-0.5576756625034669,-0.7083061901805896,-0.8223794524692234,-0.8473516724459347,0.9654016679083094,0.9336018054760423
10148.038918140957,9562.01474411822,9996.024307387526,10606.222096181407,12667.41816965583,337.8812163254726,359.4088776546593,-0.5151828872113406,-0.42768481914775514,-0.4924858973123418,-0.5835932782410762,-0.8913462384837416,0.9495516482528139,0.9463373972718332
