MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,RBF,LAPL,RBF+LAPL,ExtraTrees,KNN
26.36350239953172,23.384911403002583,19.975337989992273,17.984177733693826,16.949019160092988,15.446633916725618,12.551072791397392,10.147408313691562,58.39066903000188,170.50783504231262,0.9846915636526435,0.9864211354668948,0.9884009648830969,0.9895571674839119,0.9901582507122795,0.991030637412603,0.9927119964560719,0.9941077269663706,0.9660944199833927,0.9009915943673266
16.714615392964706,14.752711593795718,12.399985481334234,10.71453227020022,15.23538853863694,15.087240586337106,10.249166708460196,10.196224685510012,36.08407341919259,94.84865090703013,0.9902943614267925,0.9914335757456665,0.9927997279886256,0.9937784163589368,0.9911533007968202,0.9912393255390339,0.9940486391454311,0.9940793808722377,0.9790471412819239,0.9449244446720898
92.23835029568644,111.22067272326069,117.93612459781582,117.23028800146051,99.82396773478824,99.37008002906579,92.30149660236344,92.35506665744015,119.27660953340194,243.03737242425484,0.9464401621268741,0.935417739149695,0.9315182926343037,0.9319281492020385,0.9420354385069977,0.9422989964723469,0.9464034951013142,0.9463723886964883,0.9307399162258878,0.8588760290874116
151.50336930045532,138.91517183615062,137.2768110996512,79.15323976848755,75.86061371865927,74.73184260996555,75.40816348013779,70.416360119421,69.09756664362727,156.89016289721525,0.9120268752535986,0.9193364358988368,0.9202877791865616,0.9540382641759898,0.9559501860267201,0.956605627037793,0.9562129093011844,0.9591114886647294,0.9598772695413953,0.9088989377875276
82.57837463030421,60.85000260539314,47.547792538866126,35.79736768399767,22.52762195472644,23.4684641780862,16.406162484448036,16.868441080327976,85.83580117847528,130.96072112356998,0.9439389538615408,0.958689973993089,0.9677206168898721,0.9756977793477722,0.9847063827612536,0.984067661067724,0.9888621368958481,0.9885483038637926,0.941727542692125,0.9110930063457547
17.78677375612332,17.603049811902213,15.137791667260506,14.225248659594625,13.482656791685226,13.93108928904882,14.73482089726177,12.387701808499816,50.004519034782,50.06344679956444,0.9879248635171073,0.9880495905604747,0.9897232121497673,0.9903427219897843,0.9908468549078188,0.990542421755226,0.9899967821132171,0.9915902011180912,0.9660527872909764,0.96601278223935
62.86955196588744,55.444168799632635,55.33065166144468,34.73985892081648,42.53616919520585,43.20652671554544,19.561708553698406,20.810017669920377,118.41380453986409,131.3095052705085,0.9573189364740723,0.9623599021039091,0.9624369669474586,0.9764157039597537,0.9711229222604407,0.9706678280054949,0.9867198906410355,0.985872434932772,0.9196108934153848,0.9108562227539073
69.29448300735858,63.43607816660473,50.721740389783065,41.19981470098577,17.339079568395405,18.067191624196028,16.09941443741551,14.051569343901221,55.81673108331829,52.96057631139856,0.9529571606802901,0.9569343315261153,0.9655658779802251,0.972030150469923,0.9882287954439162,0.9877344926226637,0.9890703828984433,0.9904606299066449,0.9621069759417188,0.9640459705654809
20.23148302192125,20.284962555424357,20.273255603304996,19.824305431874837,22.047901691709466,22.735161721111126,19.013955378241207,18.87590994272123,34.170437915263676,84.16999698097386,0.9873802587504094,0.9873468999563839,0.9873542023724454,0.9876342428910406,0.9862472358479946,0.9858185453890284,0.988139712904651,0.9882258211585571,0.9786855919356683,0.9474974928072355
23.805120003743973,22.46742601761012,18.936455637915056,18.215694693486498,15.250830346019221,15.83769685329182,16.840763419884944,14.767609229530391,38.286748359836295,76.68233698769185,0.9851511402037509,0.9859855502150117,0.9881880547226366,0.98863764196306,0.9904870279356371,0.9901209596913169,0.9894952793834123,0.9907884455553846,0.9761179713288543,0.9521680516376358
37.159481117063436,42.31519459633168,36.47230237814535,33.637552238320296,50.07180709347149,52.736586415093136,51.67373442984915,40.13013838271581,31.57394939091614,167.32534380932407,0.9768211239799732,0.9736051575579915,0.9772497637325791,0.9790179886933035,0.9687668349011115,0.9671046322099055,0.9677676047179445,0.9749681245733983,0.9803051970481207,0.8956278913866822
74.9359409663834,53.83360089541582,28.840255178510994,29.361046171937563,21.741957549954876,24.085928413096564,24.6830170056204,24.55777104672447,67.43724301975085,95.1105613785416,0.9532573966888289,0.9664203502482853,0.9820103866073179,0.9816855341199823,0.9864380738553511,0.9849759810489376,0.9846035366002253,0.9846816609568091,0.9579348406356125,0.9406731244862285
