MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
203.6121563791827,194.53773686292615,182.92219912057757,165.80929502467797,524.1677760385668,163.12520655970505,202.71429031398114,0.881768981668609,0.8870382046818718,0.8937829731680278,0.9037198851572007,0.6956326624127027,0.9052784488409638,0.882290343561247
158.33325000461969,147.9796761043681,141.52226476667303,135.77821924432544,523.2461701063708,153.7325383267761,202.83191039617975,0.9080609836040279,0.914072970350617,0.9178225810409462,0.9211579631886815,0.6961678092811484,0.910732468629252,0.882222045369519
158.33325000461969,147.97922620370383,141.52144475947603,135.7770156018888,523.242498936385,153.7325383267761,202.83191039617975,0.9080609836040279,0.9140732315934358,0.9178230571927027,0.9211586621050601,0.6961699410112652,0.910732468629252,0.882222045369519
158.33325000461969,147.97922471667755,141.52144216609815,135.77701184509567,523.2424830020324,153.7325383267761,202.83191039617975,0.9080609836040279,0.9140732324569041,0.9178230586985937,0.9211586642865088,0.6961699502638303,0.910732468629252,0.882222045369519
73.11857434410811,58.129276352668285,48.553843122201215,42.614390757302836,457.7713717872453,79.44780117641288,91.58848117353054,0.9503610504779888,0.9605370285115022,0.9670376263560614,0.9710698189798135,0.6892268452906463,0.946064246634911,0.9378221466357556
83.2984703653571,65.46102782601056,52.055049173799574,44.382811316225336,457.413069554582,79.65998558746713,91.59228593905677,0.943450093183335,0.9555596278365328,0.964660717451307,0.9698692685089451,0.6894700905480974,0.9459201982673907,0.9378195636455156
83.2984703653571,65.46107953847638,52.055019750392475,44.38271098168172,457.4187315848271,79.65998558746713,91.59228593905677,0.943450093183335,0.9555595927298242,0.9646607374263548,0.9698693366243507,0.6894662466926058,0.9459201982673907,0.9378195636455156
83.2984703653571,65.46107852542167,52.055020173769734,44.382712608462626,457.41863031212284,79.65998558746713,91.59228593905677,0.943450093183335,0.9555595934175697,0.9646607371389313,0.9698693355199569,0.6894663154449125,0.9459201982673907,0.9378195636455156
26.078493446561943,22.79115792634924,20.293658502217408,18.90067612872407,449.21639061155724,65.23255703465699,93.51441547826813,0.9837330837725458,0.9857836167770082,0.9873414757075372,0.9882103728170412,0.7197934225360343,0.9593100520641735,0.9416687483975464
23.76945695355921,23.18612096065273,22.10093724745104,18.905831106075446,449.32211232635285,65.04331507757489,93.51441547826813,0.9851733856548143,0.9855372516790734,0.98621415399286,0.9882071573097919,0.7197274767680577,0.9594280950434921,0.9416687483975464
23.76945695355921,23.18610982276302,22.100921845872158,18.905799240737217,449.3213058133803,65.04331507757489,93.51441547826813,0.9851733856548143,0.9855372586265269,0.9862141635998642,0.9882071771863538,0.719727979844625,0.9594280950434921,0.9416687483975464
23.76945695355921,23.186109503551116,22.10092140203197,18.905798160839318,449.32130739848196,65.04331507757489,93.51441547826813,0.9851733856548143,0.9855372588256408,0.9862141638767172,0.9882071778599589,0.7197279788558901,0.9594280950434921,0.9416687483975464
