MSE,MSE,MSE,MSE,MSE,MSE,MSE,R2,R2,R2,R2,R2,R2,R2
Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
637215.0318762268,634985.576610304,631201.6678882499,630533.0628776813,702040.7269472663,112320.10484437532,237114.4917370313,0.42075290398612386,0.42277954401166784,0.42621922768073917,0.426827009185221,0.36182445167636346,0.8978977404793614,0.7844559938313568
637215.0318762268,634985.576610304,631201.6678882499,630533.0628776813,702040.7269472663,112320.10484437532,237114.4917370313,0.42075290398612386,0.42277954401166784,0.42621922768073917,0.426827009185221,0.36182445167636346,0.8978977404793614,0.7844559938313568
637215.0318762268,634985.576610304,631201.6678882499,630533.0628776813,702040.7269472663,112320.10484437532,237114.4917370313,0.42075290398612386,0.42277954401166784,0.42621922768073917,0.426827009185221,0.36182445167636346,0.8978977404793614,0.7844559938313568
637215.0318762268,634985.576610304,631201.6678882499,630533.0628776813,702040.7269472663,112320.10484437532,237114.4917370313,0.42075290398612386,0.42277954401166784,0.42621922768073917,0.426827009185221,0.36182445167636346,0.8978977404793614,0.7844559938313568
514111.83685899316,501642.084227086,480884.2999964686,469289.0921596609,493515.255634985,51607.124132003526,71540.25630957347,0.4073668647352341,0.4217411468824278,0.445669307776172,0.4590354742047785,0.4311092017743776,0.9405108196628906,0.9175332615303782
514111.83685899316,501642.084227086,480884.2999964686,469289.0921596609,493515.255634985,51607.124132003526,71540.25630957347,0.4073668647352341,0.4217411468824278,0.445669307776172,0.4590354742047785,0.4311092017743776,0.9405108196628906,0.9175332615303782
514111.83685899316,501642.084227086,480884.2999964686,469289.0921596609,493515.255634985,51607.124132003526,71540.25630957347,0.4073668647352341,0.4217411468824278,0.445669307776172,0.4590354742047785,0.4311092017743776,0.9405108196628906,0.9175332615303782
514111.83685899316,501642.084227086,480884.2999964686,469289.0921596609,493515.255634985,51607.124132003526,71540.25630957347,0.4073668647352341,0.4217411468824278,0.445669307776172,0.4590354742047785,0.4311092017743776,0.9405108196628906,0.9175332615303782
424279.2994407665,421368.94031059777,420502.12576802284,423076.4965744151,489157.523751538,64500.05510016641,87412.85968304705,0.544031005229465,0.5471587409656967,0.5480902984471749,0.545323646219964,0.4743069843769939,0.9306823940611014,0.9060582172822662
424279.2994407665,421368.94031059777,420502.12576802284,423076.4965744151,489157.523751538,64500.05510016641,87412.85968304705,0.544031005229465,0.5471587409656967,0.5480902984471749,0.545323646219964,0.4743069843769939,0.9306823940611014,0.9060582172822662
424279.2994407665,421368.94031059777,420502.12576802284,423076.4965744151,489157.523751538,64500.05510016641,87412.85968304705,0.544031005229465,0.5471587409656967,0.5480902984471749,0.545323646219964,0.4743069843769939,0.9306823940611014,0.9060582172822662
424279.2994407665,421368.94031059777,420502.12576802284,423076.4965744151,489157.523751538,64500.05510016641,87412.85968304705,0.544031005229465,0.5471587409656967,0.5480902984471749,0.545323646219964,0.4743069843769939,0.9306823940611014,0.9060582172822662
