Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.9714285714285714,0.9571428571428572,0.9285714285714286,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.9,0.9682971014492754,0.9474637681159419,0.9936594202898551,0.9954710144927537,0.9963768115942029,0.9963768115942029,0.9963768115942029,0.996376811594203,0.8740942028985507,0.9583333333333334,0.9361702127659575,0.8888888888888888,0.9130434782608695,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9361702127659575,0.8444444444444444
0.9857142857142858,0.9857142857142858,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.9791666666666667,0.9791666666666667,1.0,1.0,1.0,1.0,0.9990942028985507,1.0,0.9791666666666667,0.9787234042553191,0.9787234042553191,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9787234042553191,0.9787234042553191,0.9787234042553191
0.9142857142857143,0.9285714285714286,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8714285714285714,0.9285714285714286,0.8857142857142857,0.8849637681159419,0.9057971014492755,0.9882246376811594,0.9873188405797102,0.986413043478261,0.9855072463768116,0.9855072463768116,0.9909420289855073,0.8432971014492755,0.8636363636363636,0.8888888888888888,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7804878048780488,0.8888888888888888,0.8095238095238095
0.9714285714285714,0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9782608695652174,0.9782608695652174,0.9927536231884059,0.9936594202898551,0.9918478260869565,0.9918478260869565,0.9909420289855072,0.9954710144927537,0.9782608695652174,0.96,0.96,0.9583333333333334,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.9361702127659575,0.96,0.96
0.9571428571428572,0.9571428571428572,0.9142857142857143,0.9142857142857143,0.9285714285714286,0.9142857142857143,0.9,0.9428571428571428,0.9571428571428572,0.9673913043478262,0.9673913043478262,0.9791666666666667,0.9846014492753623,0.9846014492753623,0.9855072463768116,0.9846014492753623,0.9877717391304347,0.9574275362318841,0.9411764705882353,0.9411764705882353,0.8695652173913043,0.8695652173913043,0.8936170212765957,0.8695652173913043,0.8444444444444444,0.92,0.9387755102040817
0.9857142857142858,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,0.9857142857142858,0.9571428571428572,0.9891304347826088,0.9891304347826088,1.0,1.0,1.0,1.0,1.0,0.9963768115942029,0.9474637681159419,0.9795918367346939,0.9795918367346939,1.0,1.0,1.0,1.0,1.0,0.9795918367346939,0.9361702127659575
0.9428571428571428,0.9571428571428572,0.9285714285714286,0.9428571428571428,0.9428571428571428,0.9285714285714286,0.9142857142857143,0.9571428571428572,0.9571428571428572,0.9365942028985507,0.9474637681159419,0.9963768115942029,0.9963768115942029,0.9981884057971014,0.9990942028985508,1.0,0.9932065217391304,0.9474637681159419,0.9166666666666666,0.9361702127659575,0.8888888888888888,0.9090909090909091,0.9090909090909091,0.8837209302325582,0.8571428571428571,0.9387755102040817,0.9361702127659575
0.9714285714285714,0.9714285714285714,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9714285714285714,0.9583333333333333,0.9583333333333333,0.9909420289855073,0.9909420289855072,0.9918478260869564,0.9918478260869565,0.993659420289855,0.9750905797101449,0.9583333333333333,0.9565217391304348,0.9565217391304348,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9565217391304348,0.9565217391304348
0.9857142857142858,0.9857142857142858,0.9428571428571428,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9571428571428572,0.9571428571428572,0.9888888888888888,0.9888888888888888,0.9946666666666667,0.9964444444444445,0.9964444444444445,0.9964444444444445,0.9964444444444444,0.9951111111111111,0.9488888888888889,0.9803921568627451,0.9803921568627451,0.9166666666666666,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.8936170212765957,0.9387755102040817,0.9387755102040817
0.9855072463768116,0.9710144927536232,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9420289855072463,0.9565217391304348,0.9420289855072463,0.9888888888888888,0.9680555555555557,0.9898148148148148,0.9898148148148149,0.9898148148148147,0.9888888888888888,0.9879629629629629,0.9912037037037037,0.9361111111111111,0.9795918367346939,0.9583333333333334,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.9361702127659575,0.9166666666666666
