Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.5361256544502618,0.5361256544502618,0.6638743455497382,0.6649214659685864,0.6607329842931937,0.6565445026178011,0.6554973821989529,0.5151832460732985,0.5392670157068062,0.4918249864435665,0.4918249864435665,0.5537899914788131,0.5385438453791929,0.5207776551243318,0.5019753660237044,0.4854631458672245,0.5439107405685956,0.4764965334262917,0.6418755052546483,0.6418755052546483,0.7938342967244701,0.7946084724005135,0.7938931297709924,0.7918781725888325,0.7913760304375397,0.5756186984417965,0.6589147286821705
0.587434554973822,0.587434554973822,0.6554973821989529,0.6534031413612565,0.6534031413612565,0.6534031413612565,0.6534031413612565,0.5424083769633508,0.5979057591623037,0.5736453249670772,0.5736453249670772,0.6382247850336974,0.6276023510728949,0.6158203578898443,0.5948393562630723,0.5618754357425052,0.6382247850336974,0.5341355837012937,0.6620926243567753,0.6620926243567753,0.7913760304375397,0.7903736542115263,0.7903736542115263,0.7903736542115263,0.7903736542115263,0.5744888023369036,0.7068702290076336
0.6115183246073298,0.5905759162303665,0.6607329842931937,0.6607329842931937,0.6534031413612565,0.6534031413612565,0.6534031413612565,0.562303664921466,0.612565445026178,0.5700867611743745,0.5568982880161127,0.5926219110697963,0.5953138314354327,0.5976523162134945,0.598380974513905,0.5982333062204663,0.5883806840189015,0.5481907002866218,0.7034372501998402,0.6802943581357318,0.7912371134020618,0.7912371134020618,0.7898412698412698,0.7903736542115263,0.7903736542115263,0.6313932980599647,0.7188449848024316
0.6596858638743456,0.6596858638743456,0.6554973821989529,0.6554973821989529,0.6534031413612565,0.6534031413612565,0.6534031413612565,0.6209424083769634,0.6335078534031413,0.5885041443953831,0.5885041443953831,0.63402471144163,0.6351794290804865,0.6346032806569061,0.6309357812378961,0.6231868270199086,0.63402471144163,0.5549955457432798,0.7590808005930318,0.7590808005930318,0.7913760304375397,0.7913760304375397,0.7903736542115263,0.7903736542115263,0.7903736542115263,0.6983333333333334,0.7430249632892805
0.6104712041884817,0.6376963350785341,0.669109947643979,0.6617801047120419,0.6586387434554973,0.6534031413612565,0.6534031413612565,0.6366492146596858,0.6607329842931937,0.5260186691455574,0.5397590828104424,0.6261813463475094,0.6367481020993107,0.6395271709659927,0.6313255287009064,0.6180474862499032,0.6289822023394531,0.5694452513750097,0.7288629737609329,0.7559943582510579,0.7942708333333334,0.7936102236421725,0.7926208651399491,0.7903736542115263,0.7903736542115263,0.72869429241595,0.7695590327169275
0.6219895287958115,0.6607329842931937,0.6774869109947644,0.6670157068062827,0.6659685863874345,0.6596858638743456,0.6565445026178011,0.6837696335078534,0.5968586387434555,0.5568208226818498,0.6226421488883724,0.6146535362925092,0.6010922612131071,0.5773733441784802,0.5478856805329615,0.516333081570997,0.6277064451158106,0.5163112944457355,0.7267221801665406,0.7420382165605095,0.8002594033722439,0.7958921694480102,0.7956438180653427,0.7920665387076136,0.7905491698595147,0.7532679738562091,0.7162859248341931
0.6178010471204188,0.6178010471204188,0.6544502617801047,0.6544502617801047,0.6544502617801047,0.6544502617801047,0.6544502617801047,0.5664921465968586,0.5298429319371728,0.5351741033387559,0.5351741033387559,0.5371204198621118,0.5170762646215818,0.4990655744054535,0.47693953830660785,0.45247017584630883,0.5258564761019443,0.4664478270973739,0.733382030679328,0.733382030679328,0.7908745247148289,0.7908745247148289,0.7908745247148289,0.7908745247148289,0.7908745247148289,0.6617647058823529,0.6516679596586501
0.6115183246073298,0.5958115183246073,0.643979057591623,0.650261780104712,0.6544502617801047,0.6534031413612565,0.6554973821989529,0.5905759162303665,0.6586387434554973,0.580726140677047,0.5694162018746611,0.6031087806956387,0.618374293128825,0.6329329343868618,0.6478910062746921,0.6580559106050042,0.6008066077930125,0.583447110543032,0.6961506961506961,0.6794019933554817,0.7769028871391076,0.7839586028460543,0.7881899871630296,0.789574062301335,0.7913760304375397,0.6677994902293968,0.7602941176470588
0.6073298429319371,0.6031413612565445,0.6450261780104712,0.6460732984293194,0.6481675392670158,0.650261780104712,0.6575916230366492,0.5727748691099477,0.5727748691099477,0.511556859555349,0.5175725269192036,0.5533590905569759,0.5543734022774809,0.5524827639631265,0.5482802695793633,0.539318498721822,0.5448209582461848,0.5021375590673174,0.7327156094084105,0.7239621267297888,0.7805825242718447,0.7827763496143959,0.7857142857142857,0.7872611464968153,0.7915869980879541,0.6792452830188679,0.6913767019667171
