Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.6275510204081632,0.6091836734693877,0.6183673469387755,0.5969387755102041,0.5785714285714286,0.536734693877551,0.5071428571428571,0.5908163265306122,0.7275510204081632,0.6275510204081632,0.6091836734693877,0.6143835901707622,0.6027571845064557,0.5914160766347356,0.6011620158267388,0.5466722199083714,0.606813827571845,0.7275510204081633,0.5543345543345544,0.5413173652694611,0.5130208333333334,0.45964432284541723,0.3917525773195876,0.24834437086092714,0.1170018281535649,0.5151148730350665,0.6666666666666666
0.5877551020408164,0.5857142857142857,0.6,0.6020408163265306,0.6,0.5897959183673469,0.5581632653061225,0.5214285714285715,0.6336734693877552,0.5877551020408164,0.5857142857142857,0.6199416909620992,0.6111703456892962,0.597930029154519,0.5932611411911703,0.597451062057476,0.5558288213244481,0.6336734693877552,0.4987593052109181,0.48081841432225064,0.46883468834688347,0.4281524926686217,0.3875,0.3431372549019608,0.2390158172231986,0.37383177570093457,0.520694259012016
0.5693877551020409,0.5571428571428572,0.5020408163265306,0.5051020408163265,0.49795918367346936,0.5020408163265306,0.5224489795918368,0.5112244897959184,0.7153061224489796,0.5693877551020409,0.5571428571428572,0.5594648063306955,0.5614577259475219,0.5616618075801749,0.5475760099958351,0.5073386089129529,0.541847147022074,0.7153061224489795,0.5805168986083499,0.5728346456692913,0.5168316831683168,0.5332050048123196,0.5332068311195446,0.5681415929203539,0.6237942122186495,0.5290068829891839,0.7433302667893285
0.573469387755102,0.5418367346938775,0.5540816326530612,0.5581632653061225,0.5561224489795918,0.5744897959183674,0.5540816326530612,0.5081632653061224,0.6928571428571428,0.573469387755102,0.5418367346938776,0.604067055393586,0.6212203248646397,0.6311286963765097,0.6329862557267805,0.6160391503540191,0.558856726364015,0.692857142857143,0.5654885654885655,0.5016648168701443,0.5017103762827823,0.4484076433121019,0.40654843110504774,0.3748125937031484,0.2894308943089431,0.4497716894977169,0.6552119129438717
0.5775510204081633,0.5816326530612245,0.5897959183673469,0.573469387755102,0.5479591836734694,0.5346938775510204,0.5755102040816327,0.5510204081632653,0.6479591836734694,0.5775510204081633,0.5816326530612246,0.6011807580174927,0.6052894627238651,0.6180049979175343,0.6274677217825906,0.6265222823823406,0.5715556018325697,0.6479591836734693,0.5,0.46335078534031415,0.564935064935065,0.5777777777777777,0.6069210292812778,0.6225165562913907,0.6703645007923931,0.41798941798941797,0.5868263473053892
0.5806122448979592,0.5867346938775511,0.5520408163265306,0.5540816326530612,0.5612244897959183,0.5795918367346938,0.5336734693877551,0.5928571428571429,0.6469387755102041,0.5806122448979592,0.5867346938775511,0.6190899625156185,0.6146772178259059,0.6124198250728863,0.6012911286963766,0.5612619741774261,0.6225905872553102,0.6469387755102041,0.5527747551686616,0.564983888292159,0.5543147208121827,0.5728250244379277,0.5966228893058161,0.6448275862068965,0.6370135027799841,0.56957928802589,0.6462167689161554
0.613265306122449,0.5938775510204082,0.5683673469387756,0.5785714285714286,0.6,0.5918367346938775,0.5795918367346938,0.5551020408163265,0.6785714285714286,0.6132653061224489,0.5938775510204082,0.60070179092045,0.6146022490628904,0.6383340274885463,0.652661391087047,0.6392336526447314,0.5894523115368596,0.6785714285714286,0.5929108485499462,0.5487528344671202,0.5533262935586061,0.5648050579557429,0.5775862068965517,0.5370370370370371,0.4371584699453552,0.4894613583138173,0.6782431052093973
0.5173469387755102,0.5346938775510204,0.48775510204081635,0.4663265306122449,0.5163265306122449,0.5693877551020409,0.563265306122449,0.5153061224489796,0.6846938775510204,0.5173469387755102,0.5346938775510204,0.5302519783423574,0.5310995418575594,0.5337900874635568,0.5317492711370262,0.5772844648063307,0.5087380258225739,0.6846938775510204,0.5825242718446602,0.569811320754717,0.512621359223301,0.4418356456776948,0.4015151515151515,0.3487654320987654,0.24381625441696114,0.5739910313901345,0.6777893639207507
0.5959183673469388,0.6,0.5489795918367347,0.5489795918367347,0.5510204081632653,0.5438775510204081,0.5295918367346939,0.5591836734693878,0.6755102040816326,0.5959183673469389,0.6,0.6255768429820907,0.6109912536443148,0.5969054560599749,0.5730695543523532,0.5098917117867555,0.5976509787588504,0.6755102040816326,0.572354211663067,0.5452436194895591,0.5153508771929824,0.5376569037656904,0.5564516129032258,0.5902841429880843,0.629718875502008,0.48201438848920863,0.6645569620253164
0.5612244897959183,0.5806122448979592,0.5673469387755102,0.5816326530612245,0.5755102040816327,0.5714285714285714,0.576530612244898,0.5622448979591836,0.6877551020408164,0.5612244897959183,0.5806122448979592,0.6143481882548938,0.6343273635985006,0.6596709704289878,0.6760016659725114,0.6655226988754687,0.6141899208663057,0.6877551020408162,0.5483193277310925,0.5292096219931272,0.5069767441860465,0.47570332480818417,0.4332425068119891,0.39481268011527376,0.38880706921944036,0.49469964664310956,0.6785714285714286
0.6142857142857143,0.5816326530612245,0.576530612244898,0.5928571428571429,0.5938775510204082,0.5867346938775511,0.563265306122449,0.5642857142857143,0.6846938775510204,0.6142857142857143,0.5816326530612244,0.6161349437734278,0.6110703873386087,0.6044231570179094,0.5889004581424406,0.5225572678050812,0.5562973760932944,0.6846938775510205,0.6279527559055118,0.5807770961145194,0.5895153313550939,0.6144927536231884,0.6294227188081937,0.6481320590790617,0.6843657817109144,0.5975494816211122,0.672322375397667
0.5908163265306122,0.6193877551020408,0.5469387755102041,0.5326530612244897,0.5112244897959184,0.5244897959183673,0.539795918367347,0.5387755102040817,0.7306122448979592,0.5908163265306123,0.6193877551020408,0.5965389421074552,0.6010537276134944,0.5926822157434402,0.592299042065806,0.5859933361099542,0.5878342357351104,0.7306122448979592,0.6337899543378995,0.635386119257087,0.5865921787709497,0.5316973415132924,0.45629965947786605,0.3226744186046512,0.33185185185185184,0.5252100840336135,0.7604355716878403
0.5581632653061225,0.576530612244898,0.5316326530612245,0.5346938775510204,0.5428571428571428,0.5816326530612245,0.5663265306122449,0.523469387755102,0.6520408163265307,0.5581632653061224,0.576530612244898,0.5801999167013744,0.5745564348188255,0.5644314868804665,0.5519950020824657,0.5598417326114119,0.5530445647646814,0.6520408163265305,0.5359056806002144,0.5434543454345434,0.5556631171345595,0.5906642728904847,0.6266666666666667,0.6935724962630793,0.697508896797153,0.47231638418079097,0.6786050895381716
0.5612244897959183,0.5418367346938775,0.5622448979591836,0.5806122448979592,0.5989795918367347,0.6020408163265306,0.5938775510204082,0.5387755102040817,0.686734693877551,0.5612244897959184,0.5418367346938775,0.6003269471053727,0.5945439400249896,0.599645980841316,0.6186380674718867,0.6319491878384007,0.5761682632236568,0.686734693877551,0.6055045871559633,0.5869365225390984,0.6404023470243084,0.6725099601593626,0.700228832951945,0.7119645494830132,0.7111756168359942,0.592057761732852,0.7452282157676349
0.539795918367347,0.5387755102040817,0.5102040816326531,0.513265306122449,0.5448979591836735,0.5551020408163265,0.5377551020408163,0.4775510204081633,0.6938775510204082,0.539795918367347,0.5387755102040817,0.5620512286547272,0.5558267388588087,0.5474094127446897,0.5291253644314868,0.4824031653477717,0.5283465222823823,0.6938775510204082,0.5402650356778798,0.5108225108225108,0.4418604651162791,0.4074534161490683,0.3923705722070845,0.34534534534534533,0.2282793867120954,0.42342342342342343,0.6376811594202898
0.5642857142857143,0.5540816326530612,0.5489795918367347,0.5459183673469388,0.5377551020408163,0.539795918367347,0.5326530612244897,0.5285714285714286,0.7377551020408163,0.5642857142857143,0.5540816326530612,0.5794835485214493,0.5744731361932528,0.5731903373594336,0.5685964181591004,0.5363515201999167,0.5670324864639733,0.7377551020408163,0.5353645266594124,0.511731843575419,0.5317796610169492,0.5369406867845994,0.533470648815654,0.529718456725756,0.4345679012345679,0.46774193548387094,0.7166482910694597
0.5693877551020409,0.560204081632653,0.5469387755102041,0.5326530612244897,0.5418367346938775,0.5479591836734694,0.5428571428571428,0.5306122448979592,0.6581632653061225,0.5693877551020408,0.560204081632653,0.5772219908371512,0.5717034568929613,0.5689712619741775,0.5708496459808412,0.563173677634319,0.5781528529779258,0.6581632653061225,0.6500829187396352,0.6313088109495295,0.62751677852349,0.6144781144781145,0.6191687871077184,0.6229787234042553,0.622895622895623,0.5914742451154529,0.7233691164327003
0.5653061224489796,0.5724489795918367,0.5459183673469388,0.5285714285714286,0.5112244897959184,0.5173469387755102,0.5265306122448979,0.5387755102040817,0.6571428571428571,0.5653061224489796,0.5724489795918368,0.5920491461890879,0.5750937109537693,0.561695127030404,0.5536817992503124,0.5424864639733444,0.5903331945022908,0.657142857142857,0.5170068027210885,0.5053128689492326,0.4948921679909194,0.47380410022779046,0.4611923509561305,0.4519119351100811,0.42857142857142855,0.4707259953161593,0.6793893129770993
0.6244897959183674,0.6520408163265307,0.6030612244897959,0.573469387755102,0.5591836734693878,0.5622448979591836,0.5520408163265306,0.6051020408163266,0.7459183673469387,0.6244897959183673,0.6520408163265305,0.6543211162015826,0.6410037484381508,0.6294960433152853,0.6176801332778009,0.5858100791336943,0.6198563098708872,0.745918367346939,0.6025917926565875,0.6215316315205327,0.5866099893730075,0.5446623093681917,0.5113122171945701,0.4935064935064935,0.42463958060288337,0.5430932703659976,0.7414330218068536
0.5540816326530612,0.5551020408163265,0.536734693877551,0.5346938775510204,0.5469387755102041,0.5622448979591836,0.5642857142857143,0.5224489795918368,0.7061224489795919,0.5540816326530612,0.5551020408163266,0.5823865056226571,0.5805872553102874,0.5932778009162849,0.6066888796334861,0.6094752186588922,0.5585006247396918,0.7061224489795919,0.5545361875637105,0.5439330543933054,0.5557729941291585,0.5555555555555556,0.5763358778625954,0.5894736842105263,0.5218365061590146,0.49130434782608695,0.7313432835820896
0.5673469387755102,0.6040816326530613,0.5642857142857143,0.5816326530612245,0.6183673469387755,0.6122448979591837,0.6285714285714286,0.5755102040816327,0.7642857142857142,0.5673469387755102,0.6040816326530613,0.6365097875885048,0.6684714702207414,0.729645980841316,0.7578758850478966,0.7448104956268222,0.6051686797167847,0.7642857142857143,0.5851272015655578,0.5949895615866388,0.5967894239848914,0.6371681415929203,0.6770293609671848,0.6838602329450915,0.6966666666666667,0.5367483296213809,0.7508090614886731
0.5642857142857143,0.576530612244898,0.55,0.5612244897959183,0.5581632653061225,0.573469387755102,0.5510204081632653,0.5908163265306122,0.6887755102040817,0.5642857142857143,0.576530612244898,0.6105601832569763,0.6044689712619742,0.6040108288213245,0.5990628904623074,0.5817367763431904,0.6108038317367764,0.6887755102040817,0.564729867482161,0.5363128491620112,0.5897674418604651,0.6201413427561837,0.6382623224728488,0.6799387442572741,0.6755162241887905,0.5519553072625698,0.6514285714285715
0.5704081632653061,0.5959183673469388,0.5622448979591836,0.5785714285714286,0.5846938775510204,0.5969387755102041,0.5887755102040816,0.5806122448979592,0.7061224489795919,0.5704081632653061,0.5959183673469388,0.6231320283215327,0.6368971261974178,0.6531320283215327,0.6646730528946273,0.6628862973760933,0.6225947521865889,0.706122448979592,0.6069094304388422,0.6184971098265896,0.5714285714285714,0.5290763968072976,0.4623513870541612,0.3987823439878234,0.35930047694753575,0.6183844011142061,0.7159763313609467
0.5969387755102041,0.6020408163265306,0.5418367346938775,0.5459183673469388,0.5938775510204082,0.6316326530612245,0.5938775510204082,0.5142857142857142,0.710204081632653,0.596938775510204,0.6020408163265306,0.6090982923781757,0.6140774677217826,0.6293752603082049,0.6530570595585172,0.6619825072886298,0.5647313619325282,0.710204081632653,0.58377239199157,0.5676274944567627,0.5628042843232717,0.58137347130762,0.6621392190152802,0.714172604908947,0.7012012012012012,0.47692307692307695,0.754325259515571
0.5591836734693878,0.5693877551020409,0.5428571428571428,0.5265306122448979,0.5183673469387755,0.5010204081632653,0.42346938775510207,0.5724489795918367,0.6357142857142857,0.5591836734693878,0.5693877551020409,0.5752873802582258,0.5710787172011662,0.5573469387755101,0.5296584756351521,0.4623323615160351,0.5959350270720534,0.6357142857142857,0.554639175257732,0.5311111111111111,0.5773584905660377,0.5679702048417132,0.5693430656934306,0.5614349775784754,0.48495897903372837,0.5276211950394588,0.6672879776328052
0.5622448979591836,0.5357142857142857,0.55,0.5520408163265306,0.5612244897959183,0.5622448979591836,0.563265306122449,0.5469387755102041,0.6836734693877551,0.5622448979591838,0.5357142857142857,0.600216576426489,0.5948646397334443,0.5852728029987505,0.5837567680133278,0.579454394002499,0.560420658059142,0.6836734693877551,0.6009302325581395,0.542713567839196,0.6208082545141874,0.6320201173512154,0.6504065040650406,0.6624704956726987,0.676737160120846,0.5296610169491526,0.7450657894736842
0.573469387755102,0.5948979591836735,0.5714285714285714,0.5857142857142857,0.6244897959183674,0.6193877551020408,0.5918367346938775,0.5663265306122449,0.6836734693877551,0.573469387755102,0.5948979591836735,0.6191045397750937,0.6271928363182008,0.6401624323198666,0.646543107038734,0.6387088713036235,0.5758204914618908,0.6836734693877551,0.6041666666666666,0.5877466251298027,0.6167883211678832,0.6335740072202166,0.6822107081174439,0.6965012205044752,0.6923076923076923,0.5405405405405406,0.7129629629629629
0.5642857142857143,0.539795918367347,0.573469387755102,0.5989795918367347,0.6204081632653061,0.6142857142857143,0.5959183673469388,0.5193877551020408,0.6775510204081633,0.5642857142857143,0.539795918367347,0.6034589754269055,0.6231695127030404,0.6525531028738026,0.6796043315285298,0.6869012911286965,0.5584985422740525,0.6775510204081633,0.5040650406504065,0.4269377382465057,0.45144356955380577,0.4579310344827586,0.4608695652173913,0.4148606811145511,0.34868421052631576,0.3745019920318725,0.6652542372881356
0.5989795918367347,0.5857142857142857,0.5724489795918367,0.5775510204081633,0.5877551020408164,0.5928571428571429,0.5591836734693878,0.5693877551020409,0.7428571428571429,0.5989795918367348,0.5857142857142857,0.6137692628071636,0.6225072886297376,0.6409162848812995,0.6512703040399834,0.6195251978342358,0.5711953352769679,0.7428571428571429,0.5056603773584906,0.4671916010498688,0.4969987995198079,0.49878934624697335,0.5247058823529411,0.5571587125416204,0.5344827586206896,0.4250681198910082,0.6744186046511628
0.5295918367346939,0.5581632653061225,0.5479591836734694,0.5785714285714286,0.5918367346938775,0.5877551020408164,0.5622448979591836,0.5622448979591836,0.6806122448979591,0.5295918367346939,0.5581632653061224,0.5869304456476468,0.584835485214494,0.5811870054144106,0.5973635985006247,0.5973094543940025,0.5691815910037483,0.6806122448979592,0.531979695431472,0.544689800210305,0.5924563017479301,0.6485106382978724,0.6820349761526232,0.6948640483383686,0.687089715536105,0.5331882480957563,0.7237422771403353
