Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.8571428571428571,0.8603174603174604,0.7682539682539683,0.8317460317460318,0.8380952380952381,0.834920634920635,0.8317460317460318,0.8698412698412699,0.834920634920635,0.8262288618242355,0.8345527030579164,0.9010339087006046,0.8997634276702007,0.8793919214930344,0.869534741084728,0.8629632874791904,0.9168492070445983,0.7816086918426357,0.8936170212765957,0.8947368421052632,0.843010752688172,0.8814317673378076,0.8853932584269663,0.8828828828828829,0.8808988764044944,0.8992628992628993,0.8828828828828829
0.870253164556962,0.870253164556962,0.7911392405063291,0.8259493670886076,0.8164556962025317,0.8227848101265823,0.819620253164557,0.8765822784810127,0.8227848101265823,0.8278183081466042,0.8297290255341324,0.9080250130276185,0.8803196109084592,0.8709831509466736,0.863036303630363,0.858476637137398,0.9115424700364773,0.7658502692374499,0.9061784897025171,0.9057471264367816,0.8589743589743589,0.8785871964679912,0.8716814159292036,0.875,0.8730512249443207,0.9090909090909091,0.875
0.8512658227848101,0.8354430379746836,0.7689873417721519,0.75,0.7310126582278481,0.7215189873417721,0.7183544303797469,0.8734177215189873,0.7183544303797469,0.793859649122807,0.7776619767239882,0.9304976550286608,0.909588327253778,0.8941723119680388,0.8853135313531353,0.8804498870939726,0.9281961090845927,0.6096491228070176,0.8957871396895787,0.8844444444444445,0.8469601677148847,0.8364389233954451,0.8261758691206544,0.8211382113821138,0.8194726166328601,0.9078341013824884,0.8194726166328601
0.8607594936708861,0.879746835443038,0.810126582278481,0.7310126582278481,0.7310126582278481,0.7341772151898734,0.7278481012658228,0.879746835443038,0.7215189873417721,0.8146604134097619,0.8428869202709744,0.919250477679347,0.829989577905159,0.7515198888309884,0.7150859822824387,0.696630189334723,0.9218777140871982,0.6254993920444676,0.9,0.9120370370370371,0.8706896551724138,0.8261758691206544,0.8261758691206544,0.8278688524590164,0.8237704918032787,0.910377358490566,0.8166666666666667
0.8892405063291139,0.8892405063291139,0.7531645569620253,0.8354430379746836,0.8322784810126582,0.8386075949367089,0.8417721518987342,0.8987341772151899,0.8417721518987342,0.8655984019454577,0.8636876845579294,0.8883315963175265,0.8543077992009727,0.8442331075212783,0.840411672746222,0.836807364947021,0.9251563314226159,0.7978982108737189,0.9164677804295943,0.9168646080760094,0.8368200836820083,0.8812785388127854,0.8792710706150342,0.8838268792710706,0.8858447488584474,0.9219512195121952,0.8853211009174312
0.8892405063291139,0.9018987341772152,0.8132911392405063,0.8291139240506329,0.8259493670886076,0.819620253164557,0.8164556962025317,0.9050632911392406,0.8132911392405063,0.8608265399537905,0.8824491041457778,0.9579319063603471,0.9029600244125725,0.8788526090936831,0.8670822616504643,0.8583634857665983,0.9477527355159336,0.750708400540564,0.9176470588235294,0.9256594724220624,0.8725701943844493,0.8805309734513275,0.8785871964679912,0.8741721854304636,0.8722466960352423,0.9257425742574258,0.869757174392936
0.8924050632911392,0.8924050632911392,0.8291139240506329,0.8322784810126582,0.8481012658227848,0.8481012658227848,0.8544303797468354,0.8987341772151899,0.8544303797468354,0.8593661449932429,0.8574044204193731,0.9591525349840883,0.9454640568464188,0.9215746109246262,0.9052269061423777,0.8950695322376738,0.9438728802476133,0.80234535071276,0.9209302325581395,0.9212962962962963,0.8820960698689956,0.8840262582056893,0.8938053097345132,0.8933333333333333,0.8973214285714286,0.9248826291079812,0.8968609865470852
0.870253164556962,0.8512658227848101,0.7310126582278481,0.8386075949367089,0.8417721518987342,0.8417721518987342,0.8417721518987342,0.8765822784810127,0.8417721518987342,0.8362395919612886,0.8116526439687867,0.8675399973843673,0.8792885478878765,0.8797244866820698,0.8785038580583286,0.874776581367976,0.9146213871572432,0.796416583111731,0.9044289044289044,0.8914549653579676,0.8210526315789474,0.8838268792710706,0.8858447488584474,0.8858447488584474,0.8858447488584474,0.9078014184397163,0.8858447488584474
0.8734177215189873,0.8829113924050633,0.7721518987341772,0.7753164556962026,0.7784810126582279,0.7753164556962026,0.7689873417721519,0.8892405063291139,0.7658227848101266,0.8288940232791315,0.8421683595623175,0.9509568856532542,0.942979205719517,0.9164305331531454,0.901434238632896,0.8910588953310955,0.9447229608962902,0.6764898208291557,0.9090909090909091,0.9153318077803204,0.8493723849372385,0.8505263157894737,0.8516949152542372,0.8498942917547568,0.8463157894736842,0.9180327868852459,0.8445378151260504
0.8924050632911392,0.8924050632911392,0.7784810126582279,0.8639240506329114,0.8607594936708861,0.8544303797468354,0.8449367088607594,0.9018987341772152,0.8449367088607594,0.8554426958455034,0.8534809712716335,0.9420201403722918,0.8989493875059942,0.8811194908234884,0.8741008762369763,0.8693055495008501,0.9513274336283186,0.7969179127250535,0.9216589861751152,0.9220183486238532,0.8529411764705882,0.9029345372460497,0.9,0.8959276018099548,0.8893905191873589,0.927400468384075,0.8888888888888888
