,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,Seed
0,0.925,0.93625,0.93625,0.93125,0.9375,0.93875,0.93625,0.93625,0.9325,0.93,0.93125,2934267816
1,0.91375,0.93875,0.94125,0.9425,0.9425,0.945,0.94375,0.94,0.93625,0.935,0.93125,852523224
2,0.88375,0.91375,0.91625,0.92,0.92375,0.92625,0.92625,0.9275,0.925,0.9225,0.9225,2492136328
3,0.89875,0.93625,0.93625,0.93125,0.93,0.93,0.9275,0.92625,0.9225,0.9225,0.9225,3932980832
4,0.8975,0.9275,0.9325,0.9275,0.9275,0.9275,0.93,0.93375,0.935,0.93375,0.9375,2077718240
5,0.89,0.92625,0.935,0.93375,0.93,0.93625,0.935,0.935,0.93875,0.94,0.9375,3471735344
6,0.87,0.9175,0.92625,0.93375,0.935,0.935,0.93,0.92875,0.92625,0.92375,0.925,2472333152
7,0.9,0.92875,0.92875,0.9275,0.92625,0.9225,0.9225,0.925,0.92625,0.925,0.9225,4013653756
8,0.87125,0.91375,0.91875,0.92375,0.9275,0.93125,0.93625,0.94,0.94125,0.9425,0.94125,2300173364
9,0.87125,0.91125,0.915,0.91875,0.9175,0.92125,0.92,0.91625,0.9125,0.91625,0.915,3837084668
10,0.88,0.935,0.94375,0.94625,0.9525,0.94875,0.9425,0.94125,0.93625,0.935,0.93625,1329821576
11,0.88375,0.93125,0.935,0.935,0.935,0.93125,0.93125,0.9275,0.9275,0.93,0.93,3154770180
12,0.875,0.9225,0.93125,0.9325,0.93125,0.93125,0.93125,0.935,0.935,0.9325,0.93375,954892788
13,0.905,0.9375,0.93625,0.94375,0.945,0.94375,0.94375,0.9425,0.9425,0.945,0.9425,2619485992
14,0.83625,0.9075,0.9175,0.925,0.9275,0.92625,0.92875,0.9225,0.92,0.92,0.9175,930071300
15,0.90875,0.9375,0.9375,0.9425,0.94625,0.94625,0.9475,0.9475,0.94625,0.94625,0.94625,2416447504
16,0.9075,0.9375,0.94625,0.94625,0.945,0.94125,0.94125,0.94125,0.94125,0.94125,0.9425,9877612
17,0.92125,0.94625,0.94875,0.95,0.94875,0.95,0.95125,0.95,0.95125,0.9525,0.95125,1657766616
18,0.90375,0.92375,0.93,0.93,0.93,0.93,0.92875,0.9275,0.925,0.92625,0.925,3397079520
19,0.9075,0.93375,0.945,0.94,0.93875,0.94125,0.94125,0.9425,0.9425,0.9425,0.9425,797284928
20,0.8775,0.935,0.94375,0.9475,0.9475,0.94875,0.945,0.94375,0.945,0.945,0.9425,2677002632
21,0.91,0.93125,0.94,0.94375,0.94125,0.9425,0.935,0.9375,0.94125,0.94625,0.94625,4252241036
22,0.895,0.92,0.925,0.92625,0.93125,0.93125,0.93125,0.93,0.93,0.93375,0.93625,1841564144
23,0.8875,0.93375,0.9275,0.93,0.9325,0.93125,0.93,0.93,0.92625,0.9225,0.91875,3512666748
24,0.87625,0.9225,0.92375,0.925,0.92625,0.93125,0.93125,0.93,0.92875,0.93,0.93375,1027933556
25,0.89875,0.945,0.94875,0.95625,0.955,0.9575,0.955,0.9575,0.95625,0.9575,0.95875,3449995960
26,0.87125,0.9175,0.9275,0.93,0.93375,0.935,0.93375,0.9325,0.93375,0.935,0.93625,1135400468
27,0.89375,0.90875,0.915,0.91375,0.91,0.9125,0.915,0.9175,0.91875,0.92,0.92,71533976
28,0.8925,0.93,0.92375,0.92625,0.92625,0.92875,0.9275,0.93125,0.93,0.93,0.92875,1598964880
29,0.9325,0.94625,0.94625,0.9425,0.9375,0.94125,0.94375,0.9425,0.94125,0.945,0.9475,4158161084
30,0.89875,0.92625,0.935,0.9425,0.94375,0.9475,0.95125,0.9525,0.95375,0.955,0.95625,2653800592
31,0.895,0.93625,0.94,0.93875,0.945,0.9475,0.945,0.9425,0.94125,0.9425,0.94125,4218189296
32,0.9175,0.935,0.945,0.94125,0.9425,0.9425,0.94375,0.94125,0.94375,0.94625,0.94375,2359595604
33,0.875,0.92,0.9275,0.9275,0.9275,0.92875,0.92875,0.9325,0.93375,0.935,0.935,545662012
34,0.92125,0.9425,0.9475,0.9425,0.94,0.93875,0.94375,0.94125,0.9425,0.9425,0.94125,2314954316
35,0.87625,0.94125,0.94375,0.9475,0.95375,0.95375,0.95875,0.96,0.95875,0.9625,0.9625,3949467420
36,0.8825,0.92375,0.93,0.93125,0.92625,0.9275,0.93125,0.92875,0.93,0.9275,0.925,2113219228
37,0.88625,0.9425,0.94625,0.94625,0.9525,0.95375,0.9525,0.95125,0.95,0.9475,0.94625,117078336
38,0.9175,0.9325,0.9375,0.94125,0.94625,0.95,0.95,0.95125,0.95125,0.95,0.95,1709322140
39,0.9175,0.93625,0.93375,0.9375,0.9375,0.93625,0.9375,0.93625,0.93625,0.93625,0.93625,3493898044
40,0.89375,0.9325,0.93375,0.94125,0.94125,0.94125,0.9425,0.94625,0.94875,0.9475,0.9475,2761364552
41,0.90375,0.92375,0.93125,0.9325,0.9375,0.935,0.93625,0.9375,0.93875,0.93875,0.94,1657882760
42,0.8875,0.92875,0.93875,0.945,0.945,0.945,0.94625,0.94375,0.94375,0.9425,0.94,3099277864
43,0.895,0.925,0.92625,0.925,0.9275,0.925,0.92375,0.925,0.925,0.92375,0.9225,2206965172
44,0.90125,0.92375,0.92125,0.93125,0.92875,0.92875,0.9275,0.92625,0.92625,0.925,0.9225,1113675680
45,0.86375,0.90125,0.9025,0.90625,0.9075,0.91,0.91125,0.91125,0.91125,0.91,0.90625,90528188
46,0.91125,0.92375,0.9225,0.9225,0.92125,0.925,0.9275,0.92875,0.9275,0.92625,0.92625,3250016092
47,0.91125,0.935,0.9325,0.93125,0.9275,0.93,0.93,0.93,0.92875,0.92875,0.92875,1796709800
48,0.91,0.92125,0.92875,0.93375,0.9325,0.93625,0.93375,0.94,0.94125,0.94375,0.945,703540908
49,0.8925,0.93125,0.935,0.94125,0.93875,0.94125,0.9425,0.94125,0.9425,0.9425,0.94375,87843516
