Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.6451612903225806,0.6451612903225806,0.6451612903225806,0.6774193548387096,0.6774193548387096,0.7419354838709677,0.7741935483870968,0.6451612903225806,0.6129032258064516,0.43478260869565216,0.43478260869565216,0.6684782608695652,0.6847826086956521,0.7228260869565217,0.8043478260869565,0.7826086956521741,0.6114130434782609,0.453804347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.14285714285714285
0.8064516129032258,0.7741935483870968,0.7419354838709677,0.7096774193548387,0.7096774193548387,0.7419354838709677,0.7419354838709677,0.7741935483870968,0.7096774193548387,0.7472826086956522,0.6847826086956522,0.6902173913043478,0.6956521739130435,0.7010869565217391,0.7119565217391305,0.657608695652174,0.7554347826086957,0.641304347826087,0.625,0.5333333333333333,0.42857142857142855,0.3076923076923077,0.18181818181818182,0.2,0.2,0.5333333333333333,0.47058823529411764
0.6774193548387096,0.6774193548387096,0.6774193548387096,0.7096774193548387,0.7741935483870968,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.6774193548387096,0.5380434782608695,0.5380434782608695,0.6521739130434783,0.673913043478261,0.7228260869565217,0.7554347826086957,0.6358695652173914,0.5733695652173914,0.5380434782608695,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.18181818181818182,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.18181818181818182,0.2857142857142857
0.5483870967741935,0.6129032258064516,0.5806451612903226,0.5806451612903226,0.6451612903225806,0.7096774193548387,0.7096774193548387,0.6774193548387096,0.6451612903225806,0.45108695652173914,0.5353260869565217,0.5,0.4891304347826087,0.4945652173913043,0.5434782608695652,0.625,0.5652173913043478,0.5570652173913043,0.2222222222222222,0.3333333333333333,0.13333333333333333,0.13333333333333333,0.0,0.0,0.0,0.375,0.35294117647058826
0.7419354838709677,0.7741935483870968,0.7096774193548387,0.7419354838709677,0.7419354838709677,0.7741935483870968,0.7741935483870968,0.7096774193548387,0.6451612903225806,0.6630434782608695,0.7255434782608696,0.798913043478261,0.7663043478260869,0.7717391304347826,0.8804347826086957,0.9565217391304348,0.8206521739130435,0.5163043478260869,0.5,0.5882352941176471,0.3076923076923077,0.3333333333333333,0.2,0.2222222222222222,0.2222222222222222,0.3076923076923077,0.26666666666666666
0.6451612903225806,0.6451612903225806,0.6774193548387096,0.7096774193548387,0.6451612903225806,0.7096774193548387,0.7096774193548387,0.6774193548387096,0.5161290322580645,0.5858585858585859,0.5858585858585859,0.7121212121212122,0.7171717171717171,0.7222222222222223,0.6868686868686869,0.5757575757575757,0.7171717171717171,0.46212121212121204,0.42105263157894735,0.42105263157894735,0.4444444444444444,0.47058823529411764,0.0,0.0,0.0,0.4444444444444444,0.2857142857142857
0.6666666666666666,0.7,0.7,0.6666666666666666,0.6666666666666666,0.7,0.7,0.7333333333333333,0.5333333333333333,0.5738636363636364,0.5965909090909091,0.5511363636363636,0.5738636363636364,0.6590909090909091,0.7386363636363635,0.7272727272727273,0.5823863636363636,0.4431818181818182,0.375,0.4,0.3076923076923077,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.2222222222222222
0.6333333333333333,0.6666666666666666,0.6333333333333333,0.7,0.7,0.7,0.7,0.6666666666666666,0.7,0.47159090909090906,0.4943181818181818,0.5511363636363636,0.5511363636363636,0.5170454545454546,0.49999999999999994,0.4829545454545454,0.4375,0.5170454545454546,0.15384615384615385,0.16666666666666666,0.15384615384615385,0.18181818181818182,0.0,0.0,0.0,0.16666666666666666,0.18181818181818182
0.5333333333333333,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.7,0.7,0.6666666666666666,0.6666666666666666,0.4431818181818182,0.5738636363636364,0.6420454545454546,0.6647727272727273,0.7215909090909092,0.7954545454545455,0.8465909090909091,0.6875,0.5738636363636364,0.2222222222222222,0.375,0.25,0.2857142857142857,0.0,0.0,0.0,0.375,0.375
0.6,0.5,0.5666666666666667,0.6,0.6666666666666666,0.7,0.7,0.5666666666666667,0.5333333333333333,0.48863636363636365,0.3806818181818182,0.5397727272727273,0.5,0.48295454545454547,0.5397727272727273,0.5681818181818182,0.3806818181818182,0.40340909090909094,0.25,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.125
