Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,Accuracy,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,AUROC,F1,F1,F1,F1,F1,F1,F1,F1,F1
Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN,Metric,Mismatch,Mix0.00,Mix0.25,Mix0.50,Mix0.75,KR,ExtraTrees,KNN
0.7838616714697406,0.7867435158501441,0.7348703170028819,0.5273775216138329,0.4668587896253602,0.45821325648414984,0.46397694524495675,0.7809798270893372,0.46397694524495675,0.8382537580526126,0.8338732160234295,0.9504351609962384,0.7892554407508942,0.7591230757745512,0.7472577207056937,0.7411386577949225,0.939805416220126,0.7018365875833515,0.7332781348798748,0.7242309579402312,0.6328863635914997,0.5374438267341208,0.49032769287995653,0.4839218941645062,0.4909027757409188,0.7098359923679617,0.4909027757409188
0.8731988472622478,0.8876080691642652,0.8703170028818443,0.5677233429394812,0.515850144092219,0.49279538904899134,0.4956772334293948,0.8760806916426513,0.49279538904899134,0.8742083954625621,0.8817912885946545,0.9724348709879508,0.7707457401134393,0.7470776581972749,0.736525926568369,0.7312071104578521,0.9558468799723515,0.702502239243021,0.7573968513464743,0.7808715248560015,0.7362969400483776,0.5538515165131545,0.5104322394306866,0.4881203507251867,0.4893460325265324,0.741238921317397,0.48955605415854686
0.8328530259365994,0.7953890489913544,0.792507204610951,0.4092219020172911,0.3804034582132565,0.3631123919308357,0.36023054755043227,0.792507204610951,0.36023054755043227,0.8570124984855999,0.8229456321054697,0.9538335221217373,0.6453906256641758,0.6180070562907681,0.6080425253449704,0.6025242988995129,0.9385062730196695,0.5751099074911874,0.7618856130966917,0.6928832022514979,0.6425235437750362,0.33584594170814963,0.3096446781441065,0.29551835226680084,0.29281451317110463,0.6817581327385249,0.29333809217723134
0.8962536023054755,0.8703170028818443,0.8501440922190202,0.5187319884726225,0.46397694524495675,0.45244956772334294,0.4409221902017291,0.861671469740634,0.4409221902017291,0.9070229004284082,0.8850242019864148,0.9842969311079542,0.7363203132920809,0.7068522693996474,0.6962013498905222,0.6907840174053869,0.9781160979522339,0.6727190202214716,0.8524881872115232,0.814552167183615,0.7526747326747327,0.5044920298138095,0.4544895041242776,0.44764435638446926,0.44113988163601164,0.7923586160450696,0.4407470041223121
0.8155619596541787,0.829971181556196,0.7982708933717579,0.5100864553314121,0.4755043227665706,0.45244956772334294,0.43804034582132567,0.8155619596541787,0.42939481268011526,0.8535597932078941,0.8559325428210665,0.9725846943398558,0.7405856906266542,0.7179031772733909,0.7082769232652896,0.7031220067251934,0.9548442783063734,0.6676172065108257,0.7661875450285468,0.7628389652249989,0.6603191454049274,0.4953539084749809,0.46737192693222296,0.44855908806801664,0.43515828936069356,0.7467725953964487,0.43103009424567745
0.8386167146974063,0.8328530259365994,0.8443804034582133,0.5129682997118156,0.4812680115273775,0.4553314121037464,0.4495677233429395,0.8530259365994236,0.4495677233429395,0.8532396647060144,0.8414914421864007,0.9724515556200583,0.7191212636354923,0.6981208431251013,0.6883795794497097,0.68337640093897,0.9682025147334562,0.6830893353359778,0.7412627633959977,0.7016362212921607,0.7113655528201092,0.5175484279721448,0.48736737904641236,0.46261434664932066,0.4574945953668748,0.7206541470498676,0.4591663212370379
0.8936781609195402,0.8649425287356322,0.8735632183908046,0.5028735632183908,0.4511494252873563,0.43103448275862066,0.4224137931034483,0.8908045977011494,0.42528735632183906,0.9124355112427356,0.8854239672484474,0.9735444807611323,0.7217102588232408,0.7028950010237934,0.6941887331459609,0.6889035198279937,0.9634906274078335,0.6493182672785683,0.8639813924570139,0.8146678948535748,0.7566633597883597,0.4997671506557038,0.460750376759345,0.4444480658283938,0.4339113483719575,0.8432841486763056,0.4361738877845956
0.8850574712643678,0.8477011494252874,0.8218390804597702,0.4339080459770115,0.4109195402298851,0.3994252873563218,0.39080459770114945,0.867816091954023,0.3936781609195402,0.911888250811352,0.8787725865798163,0.9764599347222208,0.6630160161830495,0.6458660482384999,0.639013137232421,0.6359320496573211,0.9744754397051918,0.6566755091957607,0.849896102621358,0.8009033200542858,0.7201747694258228,0.46598417749980364,0.44583351426204065,0.4349481377541684,0.42744249654742195,0.8241248763794856,0.427617544707328
0.7557471264367817,0.75,0.7586206896551724,0.4166666666666667,0.3793103448275862,0.3649425287356322,0.3505747126436782,0.7413793103448276,0.35344827586206895,0.8203477754443279,0.8082284808637145,0.9322504713699761,0.6715463629848845,0.6547046671491153,0.6477814501044699,0.6441256538689505,0.9450422694293253,0.6317591260801741,0.7071362824155156,0.6702867284200075,0.6437185343517139,0.4116703034205196,0.3823633403840571,0.3687795578613464,0.3572035009318504,0.6538574860691179,0.36036670776032476
0.8333333333333334,0.8419540229885057,0.8074712643678161,0.5,0.46264367816091956,0.4482758620689655,0.41954022988505746,0.8362068965517241,0.42528735632183906,0.8568600727077853,0.8623123161545047,0.9727098005288863,0.7464119707599268,0.711327739324363,0.6991441570114936,0.6925775147482147,0.974745160102782,0.6162258347448426,0.7655322697563381,0.7793459576179879,0.6745887767688606,0.46578175754696977,0.4181021704407854,0.40406204183048544,0.36932328389956415,0.7565195864582833,0.3770963817310266
0.8362068965517241,0.8649425287356322,0.867816091954023,0.40804597701149425,0.3850574712643678,0.3706896551724138,0.3735632183908046,0.8591954022988506,0.3706896551724138,0.8493631920604497,0.8628172238666035,0.9600920159649481,0.6777757160138348,0.660185190810619,0.6538666777359573,0.6508293993800576,0.9135376574029791,0.6097037209966696,0.709849010668896,0.7405638577053159,0.7289584144658777,0.38902055080754644,0.3696250220199624,0.3587996763035406,0.3529066179831319,0.734950430138376,0.36570404752599633
0.8103448275862069,0.7931034482758621,0.7557471264367817,0.5545977011494253,0.4942528735632184,0.4540229885057471,0.4367816091954023,0.8017241379310345,0.4367816091954023,0.8295732748296544,0.8165729518510556,0.9406186404837324,0.7430846962323087,0.7200150055222392,0.7104482479937354,0.7054857243305103,0.9348064344376431,0.6648492230403574,0.698492334374048,0.6688915333950224,0.6108337133302933,0.5297338452259072,0.4848996017948939,0.45742267527774194,0.44581689390811285,0.6770616058277836,0.44605852112426964
0.9022988505747126,0.896551724137931,0.8936781609195402,0.5517241379310345,0.47988505747126436,0.4511494252873563,0.4454022988505747,0.8936781609195402,0.4482758620689655,0.9156076461719386,0.910456012546574,0.9856832397076664,0.7534790734516134,0.7325698420971812,0.7224846658991434,0.715779022465858,0.9785149303818667,0.6907184409410302,0.8623302243204861,0.8524310573994295,0.8279040055791382,0.5397719513312852,0.49259401545225595,0.47505147223665095,0.4717309720065695,0.8504938673182806,0.47339739885506477
0.8591954022988506,0.853448275862069,0.8563218390804598,0.45977011494252873,0.4339080459770115,0.41379310344827586,0.41379310344827586,0.8591954022988506,0.4051724137931034,0.8770370702897052,0.8652500676754254,0.968484737708046,0.7057772619506059,0.6812540947809009,0.6721467271137261,0.6672151428641864,0.9409278877514655,0.6483970896973468,0.7889304660856385,0.7571441851463332,0.7532742210449742,0.46910030814492426,0.4546688164040664,0.44000480408939335,0.43950863448146055,0.7615130002396358,0.43412339563146213
0.8649425287356322,0.8764367816091954,0.8591954022988506,0.48563218390804597,0.4224137931034483,0.3936781609195402,0.3793103448275862,0.8620689655172413,0.3764367816091954,0.9035804494839904,0.9015343299714256,0.9806653022593208,0.7614407250664552,0.7228239538512437,0.7072410682781757,0.6993714093118021,0.9793222551942865,0.6205357583157929,0.8403055356673899,0.8468216263317974,0.8141966047204034,0.4716226240457719,0.4198549523861818,0.39906786606894834,0.3844294832746132,0.8303041098847864,0.383002792915951
0.7758620689655172,0.7988505747126436,0.8132183908045977,0.5718390804597702,0.5287356321839081,0.5114942528735632,0.5057471264367817,0.8103448275862069,0.49712643678160917,0.8156400451723811,0.838423371549352,0.9618586340503573,0.7555712531623734,0.7327275320914649,0.7248450004307384,0.7203068297054515,0.9408661416510999,0.7059185165138245,0.671741725434158,0.7282739541173804,0.6996885038603988,0.5601621067293926,0.5305812056869424,0.5181482648959226,0.5141929842262806,0.7306011152150877,0.5056646531683383
0.8936781609195402,0.8649425287356322,0.8764367816091954,0.47988505747126436,0.43103448275862066,0.41379310344827586,0.4051724137931034,0.8735632183908046,0.40229885057471265,0.8832714323077854,0.8700192847658098,0.9873580493524802,0.7300952202816989,0.6999255630780304,0.6882177618449273,0.6823467475565916,0.9352953880865383,0.629240140936459,0.7855404813965504,0.762616661037857,0.7368897089233913,0.4418706456887936,0.4070075987394881,0.39718337614724963,0.392024466227687,0.7613488244133405,0.39067561904419557
0.8362068965517241,0.8160919540229885,0.8477011494252874,0.5172413793103449,0.45977011494252873,0.4339080459770115,0.41954022988505746,0.8103448275862069,0.40804597701149425,0.8915078174435455,0.8605865551536708,0.971731178555978,0.7281434166925203,0.7068627563446053,0.6977530213297068,0.6932214774139661,0.9598360702274205,0.6613474303835845,0.8183321859609466,0.7747634913796051,0.8106550532409478,0.5252518346655308,0.47750066001087416,0.45880466073463744,0.44400549054999194,0.7682626059386624,0.4327747796630053
0.8189655172413793,0.7988505747126436,0.8132183908045977,0.5459770114942529,0.5057471264367817,0.4942528735632184,0.4885057471264368,0.7959770114942529,0.49137931034482757,0.8433941049057454,0.8185013773714193,0.9468995177111367,0.7624920768936039,0.7425835234200786,0.7347141234935574,0.7293945319752755,0.9192845932264581,0.707949594268643,0.7270882936986021,0.6629570105135061,0.6744130894265541,0.5475638870708487,0.5205490467205568,0.5115126087882803,0.5045792007809068,0.6598802188005196,0.5098422841983995
0.8448275862068966,0.8706896551724138,0.8247126436781609,0.4482758620689655,0.42528735632183906,0.40804597701149425,0.40229885057471265,0.867816091954023,0.4051724137931034,0.8641108690440479,0.8794380948562207,0.9729199430150647,0.6943893069615455,0.6801993233167086,0.674489628830416,0.6713313121086237,0.9720481064218944,0.6462745291624483,0.7726745865362217,0.8052628868763211,0.7128346961680294,0.44273881442593715,0.42351109606586895,0.4115365146724701,0.40291178425288465,0.7859317701006239,0.40626532848734126
