,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,Seed
0,0.905,0.9375,0.9425,0.945,0.94625,0.95,0.95,0.95,0.95,0.95,0.94625,2326617504
1,0.90625,0.935,0.93875,0.94,0.9375,0.93625,0.93625,0.9375,0.9425,0.93875,0.94125,1614405332
2,0.9075,0.9325,0.93125,0.935,0.9375,0.9375,0.93625,0.935,0.93625,0.935,0.935,669468964
3,0.91875,0.925,0.92875,0.93375,0.93,0.92875,0.9225,0.92,0.9225,0.92125,0.92125,2382831292
4,0.925,0.93,0.93375,0.93125,0.93125,0.93125,0.935,0.93625,0.9325,0.9325,0.9325,3963935520
5,0.9125,0.9375,0.94375,0.94625,0.94125,0.93875,0.93625,0.93625,0.935,0.935,0.935,2655448452
6,0.91375,0.925,0.93125,0.9275,0.93,0.93,0.9325,0.93125,0.92875,0.93,0.92875,1078278984
7,0.8975,0.92375,0.9275,0.92375,0.92375,0.92375,0.92125,0.9175,0.91875,0.92,0.9225,2903904708
8,0.88625,0.93125,0.93875,0.93625,0.93625,0.93125,0.9325,0.9325,0.9325,0.935,0.93625,1828851232
9,0.9325,0.9475,0.95,0.945,0.94625,0.9475,0.94625,0.95,0.94625,0.945,0.94625,2271495552
10,0.92375,0.95125,0.95125,0.95125,0.95,0.95375,0.95375,0.95375,0.9475,0.94625,0.945,2418119672
11,0.91125,0.925,0.93125,0.93,0.92875,0.9325,0.93,0.92875,0.9275,0.925,0.925,3664879292
12,0.92875,0.9425,0.93625,0.93875,0.94125,0.94,0.94375,0.94,0.94375,0.94625,0.94625,3957659712
13,0.9025,0.92125,0.925,0.93,0.93125,0.93,0.9325,0.9325,0.9325,0.93375,0.93625,4180211232
14,0.91375,0.9175,0.92125,0.9225,0.92625,0.925,0.92875,0.93,0.93125,0.93,0.92875,4171417952
15,0.91625,0.945,0.95125,0.955,0.95375,0.955,0.95125,0.9525,0.95,0.95125,0.9525,3578424472
16,0.8775,0.9025,0.90125,0.9025,0.90625,0.90875,0.91,0.91125,0.91375,0.915,0.915,3451688892
17,0.92125,0.94375,0.945,0.9425,0.94375,0.94375,0.945,0.9425,0.94125,0.9425,0.94125,141970416
18,0.9125,0.935,0.93875,0.93875,0.93875,0.93625,0.935,0.9325,0.93375,0.9325,0.93375,509906836
19,0.92375,0.93625,0.9375,0.93625,0.93625,0.9375,0.93375,0.93375,0.9325,0.93125,0.9325,3531911552
20,0.90125,0.925,0.93125,0.93,0.93625,0.935,0.93625,0.93375,0.93125,0.92625,0.92625,2342514572
21,0.915,0.91625,0.92,0.9225,0.92125,0.92,0.92125,0.92375,0.92375,0.9225,0.925,1494680192
22,0.89375,0.91875,0.92125,0.92,0.9175,0.92125,0.92,0.9175,0.92,0.91625,0.91375,3326360512
23,0.91,0.93125,0.9325,0.93,0.92875,0.93375,0.935,0.93375,0.935,0.93375,0.935,3601667732
24,0.92375,0.945,0.95125,0.94875,0.94375,0.94875,0.94625,0.945,0.94375,0.945,0.9475,3826999552
25,0.9225,0.9375,0.9425,0.94,0.94125,0.94125,0.94,0.94125,0.94125,0.94125,0.9425,7418576
26,0.905,0.915,0.92375,0.925,0.92375,0.9225,0.92125,0.9125,0.9125,0.91375,0.91375,1649521308
27,0.915,0.935,0.93625,0.94,0.93875,0.94,0.9425,0.9425,0.94,0.94125,0.9425,1957126344
28,0.9275,0.94875,0.9475,0.945,0.94125,0.94125,0.93875,0.935,0.9325,0.93125,0.9275,876470780
29,0.91375,0.93125,0.93625,0.9375,0.935,0.93625,0.9375,0.94125,0.9425,0.94,0.94,2786565712
