,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,Seed
0,0.90375,0.92875,0.935,0.93625,0.935,0.93125,0.93625,0.93875,0.94125,0.94125,0.94625,475999936
1,0.90125,0.92125,0.92875,0.93,0.92875,0.93125,0.93125,0.9325,0.93375,0.93125,0.9325,2189271340
2,0.87125,0.89375,0.895,0.90125,0.90625,0.91125,0.91125,0.915,0.91625,0.91625,0.91625,1093403448
3,0.92,0.94,0.935,0.93375,0.93125,0.93,0.92875,0.93,0.9275,0.92625,0.92625,2524270852
4,0.92375,0.9425,0.94125,0.94,0.9375,0.94,0.94375,0.945,0.94625,0.94375,0.945,646474660
5,0.85875,0.8925,0.90375,0.91125,0.9125,0.90875,0.90875,0.905,0.9025,0.90125,0.90375,2846985764
6,0.885,0.935,0.93875,0.935,0.93625,0.9375,0.935,0.9325,0.93375,0.93375,0.935,804544472
7,0.905,0.92875,0.93125,0.9375,0.93875,0.9375,0.9375,0.93875,0.9375,0.9375,0.93625,3511954476
8,0.89125,0.92125,0.925,0.93375,0.93625,0.93875,0.94,0.93875,0.94,0.93875,0.94,1981250684
9,0.9075,0.93625,0.935,0.9375,0.94125,0.94125,0.9425,0.94125,0.94,0.93875,0.94125,4273133188
