,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,Seed
0,0.905,0.925,0.925,0.92375,0.92375,0.92875,0.93125,0.935,0.93375,0.935,0.935,1644641644
1,0.865,0.91375,0.9225,0.92625,0.92625,0.92875,0.92875,0.92875,0.93125,0.92875,0.92875,674278652
2,0.9125,0.935,0.94375,0.94875,0.9475,0.94625,0.94625,0.9475,0.94625,0.9475,0.94625,4234808156
3,0.89125,0.92375,0.925,0.93,0.93125,0.92625,0.925,0.92625,0.9275,0.92375,0.92625,693497868
4,0.89,0.915,0.92,0.92125,0.9275,0.9325,0.9325,0.935,0.93375,0.93875,0.93875,889523776
5,0.89125,0.9425,0.94125,0.9375,0.9375,0.93875,0.93875,0.93375,0.93375,0.935,0.9375,1363809484
6,0.8975,0.9225,0.925,0.92875,0.93125,0.93,0.93,0.93125,0.93375,0.9325,0.9325,1048510492
7,0.90125,0.925,0.93,0.9325,0.9325,0.93125,0.93,0.925,0.9275,0.9275,0.9225,1220627700
8,0.8675,0.925,0.93125,0.935,0.94125,0.945,0.94,0.94,0.94,0.94,0.94,2115292108
9,0.8775,0.9075,0.92125,0.9225,0.9275,0.9275,0.92375,0.92375,0.93,0.92875,0.93,3582338916
10,0.8775,0.925,0.92875,0.92375,0.92375,0.92375,0.92875,0.93,0.93,0.93,0.9275,151878528
11,0.87125,0.91125,0.915,0.91875,0.9225,0.925,0.9275,0.92375,0.925,0.925,0.92625,846038636
12,0.89375,0.92125,0.92125,0.92375,0.925,0.92625,0.9275,0.92875,0.92625,0.9275,0.9275,1608155744
13,0.86125,0.92625,0.94125,0.94375,0.94625,0.95125,0.9525,0.9525,0.95375,0.9525,0.94875,2571905552
14,0.9025,0.93125,0.94125,0.9375,0.935,0.93,0.93125,0.93,0.9275,0.92875,0.93125,561752664
15,0.9425,0.95625,0.95875,0.96,0.955,0.9575,0.955,0.9575,0.9575,0.95875,0.95875,896668472
16,0.8975,0.92875,0.93,0.93125,0.92875,0.92375,0.92875,0.9275,0.92625,0.92375,0.92375,2397087580
17,0.8875,0.93875,0.93875,0.9425,0.93875,0.9375,0.93625,0.93375,0.93125,0.93,0.92875,2188096988
18,0.90125,0.92625,0.9325,0.935,0.935,0.9375,0.9375,0.94,0.94125,0.94125,0.93875,1126288896
19,0.895,0.92875,0.93375,0.94,0.94,0.93875,0.94,0.94125,0.94,0.9425,0.9425,3837326100
20,0.93625,0.94875,0.95,0.9475,0.94875,0.94375,0.94125,0.945,0.94625,0.94375,0.945,3422847208
21,0.88375,0.95,0.94625,0.9525,0.95375,0.95,0.94875,0.95125,0.95125,0.9525,0.95375,173972420
22,0.91125,0.9325,0.94,0.9375,0.93875,0.93875,0.93625,0.9325,0.93375,0.93375,0.93375,859747028
23,0.8775,0.915,0.92375,0.93125,0.93125,0.92875,0.93125,0.93375,0.93,0.935,0.92875,3876135632
24,0.90875,0.93125,0.9425,0.94375,0.945,0.94625,0.94625,0.94625,0.945,0.945,0.9425,2960593040
25,0.89875,0.94125,0.94125,0.9425,0.94375,0.945,0.945,0.94625,0.95,0.94875,0.95,1924888248
26,0.8975,0.93125,0.935,0.935,0.93,0.93625,0.935,0.93625,0.93625,0.93625,0.935,2101550656
27,0.91625,0.9575,0.9575,0.96,0.95875,0.9575,0.9575,0.955,0.95,0.95125,0.95125,1335705164
28,0.89875,0.92375,0.93,0.93125,0.9325,0.93125,0.93125,0.93125,0.93,0.93,0.93125,837514072
29,0.90375,0.93375,0.9425,0.93875,0.93375,0.93,0.93,0.92875,0.92875,0.92875,0.92875,167664280
30,0.9225,0.94125,0.945,0.94625,0.9525,0.95375,0.9525,0.95125,0.95125,0.95125,0.9525,231190088
31,0.91,0.9275,0.9325,0.93375,0.9375,0.935,0.935,0.93125,0.93,0.9275,0.92875,3815633292
32,0.89,0.90625,0.91375,0.9075,0.90875,0.91,0.91125,0.9125,0.915,0.91375,0.91625,124028204
33,0.91,0.94875,0.95375,0.9575,0.96,0.96125,0.96375,0.96125,0.96125,0.96125,0.96,3921351008
34,0.9275,0.9425,0.94375,0.945,0.9525,0.9525,0.9525,0.95125,0.9475,0.9475,0.94625,3898171716
35,0.89125,0.93125,0.935,0.935,0.93875,0.9375,0.94,0.94125,0.94125,0.94125,0.94125,3369993724
36,0.9175,0.94,0.9425,0.94625,0.9525,0.955,0.955,0.95375,0.94875,0.9475,0.95,2996306732
37,0.85625,0.925,0.93,0.93125,0.93125,0.935,0.9375,0.93625,0.94,0.94125,0.94125,2204768440
38,0.8825,0.93125,0.9425,0.9425,0.94,0.93,0.93125,0.93375,0.93625,0.93375,0.935,2009573148
39,0.91375,0.9425,0.94375,0.94875,0.95125,0.94875,0.9475,0.95,0.94875,0.94625,0.94375,1652568656
40,0.89125,0.92,0.92625,0.9325,0.93375,0.93375,0.93625,0.93625,0.93875,0.94125,0.94,1077989764
41,0.915,0.94125,0.94375,0.94625,0.945,0.94125,0.93625,0.9325,0.9325,0.93,0.93125,345321372
42,0.92625,0.94875,0.94875,0.95,0.9475,0.95,0.94875,0.9475,0.945,0.9475,0.94375,1293266480
43,0.91375,0.95,0.9525,0.95,0.95,0.94625,0.9475,0.94875,0.94875,0.9475,0.94875,986547488
44,0.89375,0.9275,0.92875,0.9325,0.93125,0.9275,0.92875,0.93,0.93,0.93125,0.93,626814696
45,0.9,0.935,0.93625,0.935,0.9375,0.935,0.93,0.93125,0.93,0.93,0.92625,1143761004
46,0.89875,0.945,0.94125,0.94625,0.94875,0.9475,0.94625,0.94375,0.9425,0.94375,0.94625,715117412
47,0.92,0.94625,0.94875,0.945,0.94125,0.9425,0.9375,0.935,0.93125,0.92875,0.92875,866213720
48,0.8725,0.91375,0.9225,0.92375,0.92625,0.925,0.92625,0.92125,0.92125,0.92,0.91875,525038528
49,0.8825,0.91125,0.9125,0.92125,0.93,0.93375,0.9375,0.9375,0.93625,0.93875,0.94125,80307836
50,0.865,0.93125,0.94125,0.95,0.955,0.955,0.95875,0.96,0.95875,0.95875,0.95875,3938193140
51,0.91125,0.94,0.95,0.95125,0.9525,0.95,0.95125,0.94875,0.94875,0.94875,0.9475,3680068048
