,0.0,0.1,0.2,0.30000000000000004,0.4,0.5,0.6000000000000001,0.7000000000000001,0.8,0.9,1.0,Seed
0,0.885,0.935,0.94375,0.94375,0.94375,0.94625,0.9475,0.94375,0.94375,0.94625,0.95,1271327256
1,0.91875,0.95,0.94875,0.9475,0.95,0.95,0.94875,0.94875,0.94875,0.9475,0.9475,3621283860
2,0.915,0.94375,0.94125,0.945,0.94375,0.9425,0.9375,0.94,0.94125,0.93875,0.9375,1315519068
3,0.865,0.91125,0.925,0.92875,0.93125,0.93375,0.93875,0.94,0.94125,0.94,0.93875,4099040472
4,0.8875,0.9175,0.91875,0.915,0.90875,0.90875,0.9,0.9,0.90125,0.9,0.8975,3423342184
5,0.90875,0.91875,0.92375,0.9275,0.925,0.92,0.9225,0.92875,0.93,0.93125,0.92625,3052643000
6,0.88625,0.93625,0.93375,0.93875,0.945,0.9475,0.95,0.9475,0.94375,0.9425,0.945,3076172208
7,0.925,0.94875,0.95,0.95375,0.955,0.95125,0.9525,0.9525,0.95125,0.94875,0.95,682756816
8,0.90625,0.94875,0.94875,0.955,0.95375,0.95,0.94875,0.945,0.94875,0.95,0.94875,2630779920
9,0.8975,0.92125,0.92625,0.9275,0.925,0.93,0.93375,0.93,0.935,0.93375,0.93375,4248502424
10,0.90375,0.9225,0.92125,0.92125,0.9175,0.92,0.9225,0.9175,0.9175,0.9175,0.91625,2366728932
11,0.91125,0.94125,0.93625,0.93,0.9325,0.93375,0.93625,0.93625,0.93625,0.93375,0.93375,581732440
12,0.90875,0.9325,0.92875,0.92875,0.93,0.93,0.93125,0.93125,0.93,0.93125,0.93375,748550148
13,0.87625,0.91375,0.92625,0.92375,0.92625,0.9275,0.92625,0.9225,0.92,0.9225,0.92125,2546849456
14,0.89375,0.9325,0.9375,0.9425,0.9475,0.9525,0.95375,0.94875,0.95,0.95,0.9475,1765383364
15,0.8775,0.905,0.91,0.9125,0.91125,0.9125,0.91125,0.91375,0.91625,0.91375,0.91125,1548038472
16,0.89875,0.93125,0.9375,0.93875,0.9375,0.9425,0.9425,0.94125,0.94,0.94125,0.94,1547006580
17,0.82875,0.91,0.91125,0.91125,0.91,0.9125,0.90875,0.91,0.91125,0.915,0.9175,1239344088
18,0.93125,0.95125,0.95,0.95875,0.96125,0.9575,0.9575,0.95625,0.95625,0.95375,0.9525,484535696
19,0.86875,0.935,0.935,0.9375,0.9375,0.9375,0.94,0.94125,0.9425,0.9425,0.94375,1643294604
20,0.8975,0.935,0.9375,0.935,0.9325,0.93125,0.93,0.9275,0.9275,0.93,0.93125,3746904612
21,0.91625,0.94375,0.9475,0.9475,0.95,0.95125,0.95125,0.95125,0.9525,0.95,0.94875,3101599720
22,0.8725,0.91125,0.9175,0.91875,0.9225,0.92375,0.92875,0.92875,0.9325,0.93875,0.94125,3486770228
23,0.88625,0.9325,0.94,0.93875,0.93625,0.93625,0.935,0.9375,0.94125,0.94,0.94,2901852736
24,0.915,0.95,0.94375,0.94625,0.9475,0.9475,0.94875,0.94625,0.94375,0.945,0.9425,4089073044
25,0.90125,0.94625,0.95,0.95375,0.95375,0.95,0.9475,0.9475,0.945,0.945,0.9425,840930056
26,0.91875,0.95125,0.95,0.94875,0.95,0.95125,0.94875,0.95,0.94875,0.94625,0.9475,800662764
27,0.87625,0.92125,0.92875,0.935,0.93625,0.9375,0.9325,0.93125,0.92625,0.9275,0.9275,813285672
28,0.89125,0.93,0.93125,0.93375,0.935,0.9325,0.93,0.92625,0.92625,0.93,0.93,1036268980
29,0.9125,0.9375,0.9425,0.94,0.94,0.93875,0.94125,0.94125,0.94375,0.94375,0.94625,1854942488
30,0.885,0.92875,0.92125,0.91875,0.91875,0.92125,0.91875,0.91875,0.91625,0.9175,0.91875,4236375796
31,0.89375,0.9225,0.92375,0.9275,0.93125,0.92875,0.9275,0.92625,0.9275,0.9275,0.92875,970630508
32,0.905,0.9225,0.9275,0.9275,0.9275,0.92375,0.92625,0.925,0.92375,0.9225,0.92625,328141816
33,0.87375,0.91875,0.9225,0.92625,0.9275,0.92625,0.925,0.9225,0.92,0.92,0.9225,175424
34,0.87,0.9125,0.92,0.9225,0.92125,0.91875,0.91625,0.915,0.915,0.91625,0.92,533446332
35,0.90125,0.93875,0.93875,0.9425,0.9425,0.94,0.94,0.94,0.9425,0.94375,0.94375,466690140
36,0.89375,0.935,0.94,0.9425,0.94375,0.9375,0.9375,0.9425,0.94,0.94,0.93875,265470048
37,0.92375,0.94125,0.94625,0.9475,0.94875,0.9475,0.9475,0.94875,0.95,0.95375,0.9525,3982330452
38,0.885,0.92875,0.93375,0.93625,0.93625,0.935,0.935,0.9325,0.9325,0.935,0.935,3290821160
39,0.89,0.93125,0.93,0.9275,0.9275,0.92625,0.9275,0.92875,0.92625,0.92625,0.925,2740908968
40,0.88875,0.9075,0.91375,0.92375,0.92375,0.92625,0.92875,0.925,0.92625,0.92625,0.9275,2244356776
41,0.905,0.945,0.9425,0.9425,0.94125,0.9425,0.93875,0.93625,0.9325,0.93375,0.935,1702513384
42,0.9175,0.9475,0.94875,0.9475,0.94625,0.94625,0.9475,0.94875,0.95,0.945,0.94375,798207992
43,0.89375,0.91875,0.925,0.92875,0.93,0.93,0.9275,0.9275,0.92875,0.92875,0.92875,729488100
44,0.84375,0.9,0.91375,0.91375,0.9175,0.92,0.92375,0.92375,0.925,0.9275,0.92625,177281708
45,0.90375,0.92125,0.92375,0.925,0.9275,0.92625,0.92625,0.9275,0.925,0.9275,0.9275,3411136612
46,0.89,0.92875,0.93625,0.9375,0.9425,0.94125,0.93875,0.945,0.94125,0.9425,0.94375,3028803820
47,0.8975,0.93,0.9325,0.93,0.9325,0.93125,0.92875,0.92875,0.9275,0.93125,0.9275,4059698028
48,0.91875,0.9275,0.94,0.94375,0.93875,0.94125,0.94125,0.94,0.94125,0.94125,0.94125,3290991436
49,0.88375,0.9225,0.925,0.92875,0.93125,0.9325,0.9375,0.935,0.93625,0.93625,0.93625,2610635144
